lncRNA_ID,gene_id,symbol,chr,start,end,strand
lNONHSAG049174,NONHSAG049174,WDR86-AS1,chr7,151409160,151416095,+
lWDR90,NONHSAG018195,WDR90,chr16,649310,667833,+
lWDR91,NONHSAG048872,WDR91,chr7,135183838,135211555,-
lNONHSAG031865,NONHSAG031865,WFDC2,chr20,45470483,45481526,+
lWFDC3,NONHSAG031874,WFDC3,chr20,45747943,45791932,-
lWHSC1,NONHSAG037283,WHSC1,chr4,1871423,1982207,+
lNONHSAG050005,NONHSAG050005,WHSC1L1,chr8,38295680,38300556,-
lWI2-1896O14.1,NONHSAG002674,WI2-1896O14.1,chr1,149197991,149321732,-
lNONHSAG034207,NONHSAG034207,WI2-81516E3.1,chr22,48866707,48898387,+
lNONHSAG034150,NONHSAG034150,WI2-85898F10.1,chr22,45875998,45887748,-
lCASC3,NONHSAG021737,CASC3,chr17,40140317,40172183,+
lNONHSAG022596,NONHSAG022596,WIPI1,chr17,68421288,68427290,-
lWIPI2,NONHSAG046843,WIPI2,chr7,5190195,5233840,+
lNONHSAG031843,NONHSAG031843,WISP2,chr20,44714873,44727810,+
lWNK2,NONHSAG052873,WNK2,chr9,93184121,93320572,+
lWNK4,NONHSAG021854,WNK4,chr17,42780609,42797066,+
lWNT10A,NONHSAG030546,WNT10A,chr2,218880851,218899581,+
lWNT11,NONHSAG009123,WNT11,chr11,76186324,76210736,-
lWNT3,NONHSAG022025,WNT3,chr17,46762505,46833154,-
lWNT5A,NONHSAG035229,WNT5A,chr3,55465714,55490539,-
lNONHSAG035230,NONHSAG035230,WNT5A-AS1,chr3,55487698,55488309,+
lWNT5B,NONHSAG010167,WNT5B,chr12,1529890,1647212,+
lWNT7A,NONHSAG034488,WNT7A,chr3,13816257,13880071,-
lWRAP53,NONHSAG020732,WRAP53,chr17,7686070,7703502,+
lWRAP73,NONHSAG000191,WRAP73,chr1,3630766,3652761,-
lWRB,NONHSAG032871,WRB,chr21,39377697,39428528,+
lWRN,NONHSAG049920,WRN,chr8,31033787,31176138,+
lNONHSAG021249,NONHSAG021249,WSB1,chr17,27294142,27313040,+
lWSB2,NONHSAG012452,WSB2,chr12,118032686,118062430,-
lWSCD1,NONHSAG020648,WSCD1,chr17,6057806,6124427,+
lWSCD2,NONHSAG012202,WSCD2,chr12,108129287,108250537,+
lNONHSAG045299,NONHSAG045299,WTAP,chr6,159743681,159749414,+
lNONHSAG042173,NONHSAG042173,WWC1,chr5,168464818,168469218,+
lWWC2,NONHSAG039455,WWC2,chr4,183099256,183320777,+
lENSG00000251359,NONHSAG039452,WWC2-AS2,chr4,183059173,183099199,-
lWWC3,NONHSAG054003,WWC3,chrX,10015253,10144474,+
lWWOX,NONHSAG020052,WWOX,chr16,78099399,79212667,+
lNONHSAG050675,NONHSAG050675,WWP1,chr8,86430736,86439342,+
lWWP2,NONHSAG019843,WWP2,chr16,69762327,69941741,+
lWWTR1,NONHSAG036364,WWTR1,chr3,149517234,149736714,-
lWWTR1-AS1,NONHSAG036363,WWTR1-AS1,chr3,149656998,149661364,+
lXAF1,NONHSAG020667,XAF1,chr17,6755446,6775647,+
lXDH,NONHSAG027402,XDH,chr2,31334320,31414742,-
lNONHSAG055254,NONHSAG055254,XIAP,chrX,123912446,123913967,+
lXKR8,NONHSAG000820,XKR8,chr1,27959587,27968093,+
lXPA,NONHSAG052999,XPA,chr9,97674908,97697340,-
lXPNPEP1,NONHSAG006843,XPNPEP1,chr10,109864765,109923553,-
lNONHSAG033999,NONHSAG033999,XPNPEP3,chr22,40857089,40862770,+
lXPO1,NONHSAG027887,XPO1,chr2,61476031,61538741,-
lXPO4,NONHSAG012934,XPO4,chr13,20777328,20903048,-
lXPO5,NONHSAG043824,XPO5,chr6,43522333,43576038,-
lXPO6,NONHSAG018979,XPO6,chr16,28097975,28211965,-
lXPO7,NONHSAG049701,XPO7,chr8,21919661,22006585,+
lXPR1,NONHSAG003628,XPR1,chr1,180632021,180890279,+
lXRCC1,NONHSAG025937,XRCC1,chr19,43543310,43580473,-
lXRCC3,NONHSAG016029,XRCC3,chr14,103697608,103715504,-
lXRCC5,NONHSAG030466,XRCC5,chr2,216107463,216206303,+
lNONHSAG011462,NONHSAG011462,XRCC6BP1,chr12,57941552,57956931,+
lXRN1,NONHSAG036260,XRN1,chr3,142306606,142448062,-
lHSALNG0085729,NONHSAG009075,XRRA1,chr11,74807738,74949187,-
lNONHSAG033342,NONHSAG033342,XXbac-B135H6.15,chr22,20957088,20965072,+
lNONHSAG033216,NONHSAG033216,XXbac-B461K10.4,chr22,17787651,17811497,-
lNONHSAG033226,NONHSAG033226,XXbac-B476C20.9,chr22,18075673,18078884,-
lNONHSAG043575,NONHSAG043575,XXbac-BPG246D15.8,chr6,32840723,32851842,+
lNONHSAG043328,NONHSAG043328,XXbac-BPG308K3.5,chr6,28836254,28839023,-
lHSALNG0049010,NONHSAG043329,XXbac-BPG308K3.6,chr6,28859624,28865888,-
lNONHSAG051594,NONHSAG051594,XXyac-YRM2039.2,chr9,14473,29259,-
lNONHSAG045473,NONHSAG045473,XXyac-YX65C7_A.2,chr6,169213186,169241365,+
lXXYLT1,NONHSAG037048,XXYLT1,chr3,195068283,195271159,-
lNONHSAG037052,NONHSAG037052,XXYLT1-AS2,chr3,195147870,195152856,+
lXYLB,NONHSAG034793,XYLB,chr3,38346759,38421348,+
lXYLT1,NONHSAG018744,XYLT1,chr16,17101768,17470960,-
lXYLT2,NONHSAG022178,XYLT2,chr17,50346125,50363138,+
lYAE1D1,NONHSAG047397,YAE1D1,chr7,39566375,39610320,+
lNONHSAG010925,NONHSAG010925,YAF2,chr12,42160041,42161765,-
lYAP1,NONHSAG009466,YAP1,chr11,102110446,102233424,+
lYARS,NONHSAG000957,YARS,chr1,32775236,32818153,-
lYBEY,NONHSAG033124,YBEY,chr21,46286341,46297751,+
lNONHSAG033374,NONHSAG033374,YDJC,chr22,21628089,21628479,-
lYEATS2,NONHSAG036825,YEATS2,chr3,183697796,183812624,+
lNONHSAG036826,NONHSAG036826,YEATS2-AS1,chr3,183806456,183810783,-
lYEATS4,NONHSAG011637,YEATS4,chr12,69359709,69390870,+
lYES1,NONHSAG023174,YES1,chr18,721587,812546,-
lYIF1A,NONHSAG008729,YIF1A,chr11,66284571,66289184,-
lYIF1B,NONHSAG025728,YIF1B,chr19,38303557,38317273,-
lYIPF1,NONHSAG001522,YIPF1,chr1,53851718,53889798,-
lYIPF2,NONHSAG024808,YIPF2,chr19,10922184,10928681,-
lYIPF3,NONHSAG043822,YIPF3,chr6,43511831,43516985,-
lYIPF4,NONHSAG027418,YIPF4,chr2,32277903,32316594,+
lYIPF5,NONHSAG041823,YIPF5,chr5,144158161,144170714,-
lNONHSAG054674,NONHSAG054674,YIPF6,chrX,68499060,68523140,+
lYIPF7,NONHSAG037862,YIPF7,chr4,44622087,44678556,-
lYKT6,NONHSAG047480,YKT6,chr7,44200958,44214294,+
lNONHSAG033378,NONHSAG033378,YPEL1,chr22,21701198,21735704,-
lNONHSAG022352,NONHSAG022352,RP11-567L7.7,chr17,59332559,59397694,+
lNONHSAG019073,NONHSAG019073,YPEL3,chr16,30092314,30096234,-
lNONHSAG027383,NONHSAG027383,YPEL5,chr2,30146960,30158781,+
lYTHDC2,NONHSAG041266,YTHDC2,chr5,113513693,113595285,+
lYTHDF2,NONHSAG000845,YTHDF2,chr1,28736620,28769775,+
lNONHSAG050367,NONHSAG050367,YTHDF3-AS1,chr8,63168642,63210746,+
lNONHSAG031849,NONHSAG031849,YWHAB,chr20,44885702,44908519,+
lYWHAE,NONHSAG020454,YWHAE,chr17,1344274,1400222,-
lYWHAZ,NONHSAG050906,YWHAZ,chr8,100916522,100953388,-
lNONHSAG033859,NONHSAG033859,Z82188.1,chr22,37225263,37225995,-
lNONHSAG033885,NONHSAG033885,Z83844.1,chr22,37641831,37658378,-
lENSG00000233360,-,Z83844.2,chr22,37641831,37658377,-
lNONHSAG034053,NONHSAG034053,Z83851.1,chr22,42362308,42369249,-
lNONHSAG018169,NONHSAG018169,Z97634.5,chr16,382096,392960,+
lZACN,NONHSAG022802,ZACN,chr17,76071960,76083666,+
lZAP70,NONHSAG028662,ZAP70,chr2,97713575,97744327,+
lZBED3,NONHSAG040783,ZBED3,chr5,77072071,77087285,-
lZBED5,NONHSAG007651,ZBED5,chr11,10812073,10858796,-
lZBTB1,NONHSAG015219,ZBTB1,chr14,64503711,64533690,+
lZBTB11,NONHSAG035612,ZBTB11,chr3,101648888,101677135,-
lZBTB14,NONHSAG023261,ZBTB14,chr18,5289018,5297053,-
lZBTB16,NONHSAG009660,ZBTB16,chr11,114059040,114256765,+
lNONHSAG035787,NONHSAG035787,ZBTB20,chr3,114380272,114624924,-
lZBTB38,NONHSAG036243,ZBTB38,chr3,141324212,141449792,+
lZBTB48,NONHSAG000248,ZBTB48,chr1,6579993,6589280,+
lNONHSAG003042,NONHSAG003042,ZBTB7B,chr1,155002844,155014719,+
lNONHSAG000953,NONHSAG000953,ZBTB8OS,chr1,32634044,32650584,-
lZC2HC1C,NONHSAG015484,ZC2HC1C,chr14,75064108,75119502,+
lZC3H10,NONHSAG011354,ZC3H10,chr12,56118259,56127514,+
lNONHSAG004003,NONHSAG004003,ZC3H11A,chr1,203795644,203802283,+
lZC3H12A,NONHSAG001066,ZC3H12A,chr1,37474579,37484377,+
lZC3H12D,NONHSAG045125,ZC3H12D,chr6,149446794,149485014,-
lNONHSAG013430,NONHSAG013430,ZC3H13,chr13,46010149,46052733,-
lZC3H14,NONHSAG015661,ZC3H14,chr14,88562969,88627596,+
lZC3H15,NONHSAG030054,ZC3H15,chr2,186486252,186511929,+
lZC3H18,NONHSAG020287,ZC3H18,chr16,88570402,88631964,+
lZC3H4,NONHSAG026111,ZC3H4,chr19,47064186,47113776,-
lNONHSAG018617,NONHSAG018617,ZC3H7A,chr16,11756328,11767597,-
lZC3H8,NONHSAG028965,ZC3H8,chr2,112211528,112255136,-
lZC4H2,NONHSAG054644,ZC4H2,chrX,64915801,65034713,-
lNONHSAG041548,NONHSAG041548,ZCCHC10,chr5,132996985,133026604,-
lNONHSAG001480,NONHSAG001480,ZCCHC11,chr1,52423406,52431291,-
lZCCHC14,NONHSAG020251,ZCCHC14,chr16,87406245,87493024,-
lNONHSAG000899,NONHSAG000899,ZCCHC17,chr1,31297046,31338961,+
lNONHSAG024039,NONHSAG024039,ZCCHC2,chr18,62255071,62574572,+
lZCCHC4,NONHSAG037646,ZCCHC4,chr4,25312773,25370383,+
lZCCHC6,NONHSAG052719,ZCCHC6,chr9,86287732,86354454,-
lZCCHC7,NONHSAG052161,ZCCHC7,chr9,37120573,37358149,+
lZCCHC8,NONHSAG012578,ZCCHC8,chr12,122471599,122500932,-
lNONHSAG040872,NONHSAG040872,ZCCHC9,chr5,81301657,81304962,+
lZCRB1,NONHSAG010928,ZCRB1,chr12,42312085,42326257,-
lZCWPW1,NONHSAG048356,ZCWPW1,chr7,100400825,100428992,-
lNONHSAG019740,NONHSAG019740,ZDHHC1,chr16,67405812,67416476,-
lZDHHC11B,NONHSAG039643,ZDHHC11B,chr5,710354,784729,-
lZDHHC13,NONHSAG007820,ZDHHC13,chr11,19117098,19176422,+
lZDHHC15,NONHSAG054816,ZDHHC15,chrX,75368426,75523502,-
lZDHHC17,NONHSAG011751,ZDHHC17,chr12,76764102,76853696,+
lZDHHC18,NONHSAG000783,ZDHHC18,chr1,26826687,26857604,+
lZDHHC2,NONHSAG049628,ZDHHC2,chr8,17156481,17224799,+
lZDHHC20,NONHSAG012955,ZDHHC20,chr13,21348783,21459370,-
lZDHHC21,NONHSAG051810,ZDHHC21,chr9,14586765,14693432,-
lNONHSAG046883,NONHSAG046883,ZDHHC4,chr7,6582141,6588074,+
lZDHHC5,NONHSAG008360,ZDHHC5,chr11,57667746,57701182,+
lZDHHC7,NONHSAG020177,ZDHHC7,chr16,84974174,85011535,-
lNONHSAG033469,NONHSAG033469,ZDHHC8P1,chr22,23390605,23402612,-
lZDHHC9,NONHSAG055292,ZDHHC9,chrX,129803287,129843909,-
lNONHSAG005550,NONHSAG005550,ZEB1,chr10,31319211,31389709,+
lNONHSAG037565,NONHSAG037565,ZEB2P1,chr4,16360838,16397323,-
lNONHSAG050630,NONHSAG050630,ZFAND1,chr8,81714986,81732619,-
lZFAND2A,NONHSAG046759,ZFAND2A,chr7,1151902,1160759,-
lZFAND2B,NONHSAG030564,ZFAND2B,chr2,219195236,219209651,+
lNONHSAG005774,NONHSAG005774,ZFAND4,chr10,45639733,45672732,-
lNONHSAG052556,NONHSAG052556,ZFAND5,chr9,72355684,72365193,-
lZFAND6,NONHSAG017607,ZFAND6,chr15,80059567,80140292,+
lZFAT,NONHSAG051352,ZFAT,chr8,134477787,134713049,-
lNONHSAG051351,NONHSAG051351,ZFAT-AS1,chr8,134598070,134600690,+
lZFHX3,NONHSAG019948,ZFHX3,chr16,72782884,73891871,-
lZFHX4,NONHSAG050560,ZFHX4,chr8,76681238,76867281,+
lZFHX4-AS1,NONHSAG050558,ZFHX4-AS1,chr8,76483935,76698953,-
lZFP1,NONHSAG019996,ZFP1,chr16,75148493,75172236,+
lZFP28,NONHSAG026635,ZFP28,chr19,56538947,56556808,+
lNONHSAG025703,NONHSAG025703,ZFP30,chr19,37678644,37719644,-
lZFP41,NONHSAG051480,ZFP41,chr8,143246820,143262705,+
lNONHSAG042479,NONHSAG042479,ZFP62,chr5,180847610,180861268,-
lZFP69,NONHSAG001158,ZFP69,chr1,40477289,40496343,+
lZFP90,NONHSAG019801,ZFP90,chr16,68530089,68576072,+
lZFPL1,NONHSAG008652,ZFPL1,chr11,65084209,65088398,+
lZFPM1,NONHSAG020284,ZFPM1,chr16,88453279,88537031,+
lZFPM2,NONHSAG051009,ZFPM2,chr8,104590732,105804539,+
lZFX,NONHSAG054163,ZFX,chrX,24149172,24216255,+
lNONHSAG054162,NONHSAG054162,ZFX-AS1,chrX,24143572,24149655,-
lZFYVE1,NONHSAG015397,ZFYVE1,chr14,72969450,73027131,-
lZFYVE16,NONHSAG040850,ZFYVE16,chr5,80408012,80483379,+
lNONHSAG016617,NONHSAG016617,ZFYVE19,chr15,40812718,40814567,+
lZFYVE20,NONHSAG034514,ZFYVE20,chr3,15070072,15099163,-
lZFYVE21,NONHSAG016031,ZFYVE21,chr14,103715729,103733668,+
lZFYVE26,NONHSAG015290,ZFYVE26,chr14,67727373,67816590,-
lZFYVE27,NONHSAG006640,ZFYVE27,chr10,97737120,97760907,+
lZFYVE28,NONHSAG037300,ZFYVE28,chr4,2269581,2418651,-
lZG16B,NONHSAG018364,ZG16B,chr16,2830252,2839585,+
lZGLP1,NONHSAG024785,ZGLP1,chr19,10304802,10309880,-
lNONHSAG051171,NONHSAG051171,ZHX1,chr8,123248449,123274573,-
lZHX3,NONHSAG031793,ZHX3,chr20,41178447,41317731,-
lZIC2,NONHSAG014070,ZIC2,chr13,99981783,99986765,+
lZIC4,NONHSAG036317,ZIC4,chr3,147386045,147406809,-
lZIK1,NONHSAG026673,ZIK1,chr19,57578455,57593890,+
lZKSCAN7,NONHSAG034915,ZKSCAN7,chr3,44555192,44594173,+
lZMAT4,NONHSAG050060,ZMAT4,chr8,40530589,40897833,-
lZMAT5,NONHSAG033648,ZMAT5,chr22,29730955,29767011,-
lZMIZ1-AS1,NONHSAG006320,ZMIZ1-AS1,chr10,78834496,79068530,-
lZMIZ2,NONHSAG047496,ZMIZ2,chr7,44748580,44769881,+
lZMPSTE24,NONHSAG001149,ZMPSTE24,chr1,40258040,40294180,+
lNONHSAG001008,NONHSAG001008,ZMYM1,chr1,35079411,35104389,+
lNONHSAG012912,NONHSAG012912,ZMYM2,chr13,20066577,20086748,+
lNONHSAG054719,NONHSAG054719,ZMYM3,chrX,71247775,71254188,-
lNONHSAG001017,NONHSAG001017,ZMYM4-AS1,chr1,35358821,35366078,-
lNONHSAG012906,NONHSAG012906,ZMYM5,chr13,19837463,19863580,-
lZMYM6,NONHSAG001006,ZMYM6,chr1,34986164,35031945,-
lZMYND10,NONHSAG035125,ZMYND10,chr3,50341109,50345732,-
lNONHSAG012849,NONHSAG012849,ZNF10,chr12,133130642,133131480,+
lZNF100,NONHSAG025277,ZNF100,chr19,21722770,21767579,-
lZNF101,NONHSAG025194,ZNF101,chr19,19668795,19683509,+
lZNF106,NONHSAG016679,ZNF106,chr15,42412822,42491141,-
lZNF114,NONHSAG026161,ZNF114,chr19,48270080,48287608,+
lZNF12,NONHSAG046889,ZNF12,chr7,6688432,6706947,-
lNONHSAG040303,NONHSAG040303,ZNF131,chr5,43122038,43139453,+
lZNF134,NONHSAG026675,ZNF134,chr19,57614232,57624724,+
lZNF136,NONHSAG024868,ZNF136,chr19,12163063,12189871,+
lZNF143,NONHSAG007622,ZNF143,chr11,9460318,9528524,+
lZNF565,NONHSAG025647,ZNF565,chr19,36182275,36246257,-
lZNF155,NONHSAG025961,ZNF155,chr19,43967861,43998326,+
lZNF16,NONHSAG051585,ZNF16,chr8,144930357,144950888,-
lZNF169,NONHSAG052893,ZNF169,chr9,94259297,94303967,+
lZNF17,NONHSAG026664,ZNF17,chr19,57411160,57421934,+
lNONHSAG024732,NONHSAG024732,ZNF177,chr19,9324198,9341956,+
lZNF180,NONHSAG025988,ZNF180,chr19,44474427,44500524,-
lZNF19,NONHSAG019890,ZNF19,chr16,71464554,71565089,-
lNONHSAG043305,NONHSAG043305,ZNF192P1,chr6,28160821,28166638,+
lZNF195,NONHSAG007457,ZNF195,chr11,3339260,3379222,-
lNONHSAG034918,NONHSAG034918,ZNF197-AS1,chr3,44583336,44624945,-
lZNF20,NONHSAG024867,ZNF20,chr19,12092842,12140355,-
lZNF202,NONHSAG009917,ZNF202,chr11,123723913,123741675,-
lZNF207,NONHSAG021478,ZNF207,chr17,32350131,32381885,+
lZNF211,NONHSAG026677,ZNF211,chr19,57630394,57644041,+
lZNF214,NONHSAG007559,ZNF214,chr11,6997084,7020346,-
lZNF215,NONHSAG007557,ZNF215,chr11,6926403,7001004,+
lZNF217,NONHSAG032054,ZNF217,chr20,53567070,53609907,-
lZNF219,NONHSAG014407,ZNF219,chr14,21090076,21104722,-
lZNF223,NONHSAG025965,ZNF223,chr19,44051366,44067999,+
lZNF224,NONHSAG025969,ZNF224,chr19,44094360,44109886,+
lZNF225,NONHSAG025971,ZNF225,chr19,44112180,44134822,+
lZNF226,NONHSAG025976,ZNF226,chr19,44165072,44178381,+
lZNF227,NONHSAG025978,ZNF227,chr19,44207546,44237268,+
lZNF23,NONHSAG019887,ZNF23,chr16,71447596,71463095,-
lZNF230,NONHSAG025963,ZNF230,chr19,44002956,44013924,+
lZNF232,NONHSAG020622,ZNF232,chr17,5105268,5123162,-
lNONHSAG025973,NONHSAG025973,ZNF234,chr19,44141591,44149277,+
lZNF235,NONHSAG025981,ZNF235,chr19,44228728,44305046,-
lZNF250,NONHSAG051583,ZNF250,chr8,144876496,144902168,-
lZNF251,NONHSAG051577,ZNF251,chr8,144720906,144756417,-
lNONHSAG051586,NONHSAG051586,ZNF252P,chr8,144976684,145002895,-
lZNF253,NONHSAG025209,ZNF253,chr19,19865881,19894674,+
lZNF254,NONHSAG025373,ZNF254,chr19,24033404,24129968,+
lZNF257,NONHSAG025290,ZNF257,chr19,22052429,22091480,+
lZNF26,NONHSAG012841,ZNF26,chr12,132986364,133032952,+
lNONHSAG025654,NONHSAG025654,ZNF260,chr19,36514869,36528254,-
lZNF266,NONHSAG024736,ZNF266,chr19,9412428,9435573,-
lNONHSAG012850,NONHSAG012850,ZNF268,chr12,133181559,133191623,+
lZNF274,NONHSAG026708,ZNF274,chr19,58183028,58213562,+
lZNF276,NONHSAG020362,ZNF276,chr16,89720399,89740925,+
lZNF28,NONHSAG026426,ZNF28,chr19,52797407,52857600,-
lZNF280D,NONHSAG016985,ZNF280D,chr15,56630175,56734086,-
lZNF282,NONHSAG049091,ZNF282,chr7,149195545,149226243,+
lZNF287,NONHSAG020965,ZNF287,chr17,16546953,16569204,-
lNONHSAG032926,NONHSAG032926,ZNF295-AS1,chr21,42009193,42031490,+
lZNF3,NONHSAG048334,ZNF3,chr7,100064032,100082548,-
lNONHSAG025545,NONHSAG025545,ZNF30,chr19,34927171,34935065,+
lZNF317,NONHSAG024725,ZNF317,chr19,9140396,9163424,+
lZNF32,NONHSAG005726,ZNF32,chr10,43643859,43648881,-
lZNF320,NONHSAG026429,ZNF320,chr19,52860850,52897693,-
lNONHSAG005721,NONHSAG005721,ZNF32-AS3,chr10,43628816,43674704,+
lZNF330,NONHSAG038976,ZNF330,chr4,141220886,141234697,+
lNONHSAG026468,NONHSAG026468,ZNF331,chr19,53538160,53576817,+
lZNF333,NONHSAG024968,ZNF333,chr19,14689800,14733746,+
lNONHSAG031535,NONHSAG031535,ZNF337,chr20,25675629,25696825,-
lNONHSAG005689,NONHSAG005689,ZNF33B,chr10,42574182,42638837,-
lZNF343,NONHSAG031130,ZNF343,chr20,2481816,2524702,-
lNONHSAG025670,NONHSAG025670,ZNF345,chr19,36850885,36893218,+
lZNF346,NONHSAG042338,ZNF346,chr5,177022695,177081189,+
lNONHSAG026441,NONHSAG026441,ZNF347,chr19,53142232,53159043,-
lNONHSAG042408,NONHSAG042408,ZNF354B,chr5,178883014,178888804,+
lZNF365,NONHSAG006001,ZNF365,chr10,62374191,62480288,+
lNONHSAG005648,NONHSAG005648,ZNF37A,chr10,38094375,38115689,+
lZNF382,NONHSAG025658,ZNF382,chr19,36604816,36634114,+
lZNF383,NONHSAG025682,ZNF383,chr19,37217925,37248740,+
lZNF384,NONHSAG010328,ZNF384,chr12,6666476,6689572,-
lZNF385B,NONHSAG029974,ZNF385B,chr2,179441981,179861612,-
lZNF385C,NONHSAG021808,ZNF385C,chr17,42025575,42098479,-
lZNF385D,NONHSAG034591,ZNF385D,chr3,21412217,22373321,-
lNONHSAG034592,NONHSAG034592,ZNF385D-AS1,chr3,21542788,21579960,+
lZNF391,NONHSAG043278,ZNF391,chr6,27374614,27403908,+
lZNF394,NONHSAG048322,ZNF394,chr7,99473876,99504857,-
lZNF395,NONHSAG049848,ZNF395,chr8,28345589,28402701,-
lZNF397,NONHSAG023680,ZNF397,chr18,35241029,35267133,+
lZNF407,NONHSAG024173,ZNF407,chr18,74597869,75065671,+
lZNF408,NONHSAG008215,ZNF408,chr11,46701029,46705912,+
lZNF41,NONHSAG054385,ZNF41,chrX,47445177,47483222,-
lNONHSAG015440,NONHSAG015440,ZNF410,chr14,73886882,73932100,+
lNONHSAG024704,NONHSAG024704,ZNF414,chr19,8511879,8514142,-
lZNF415,NONHSAG026438,ZNF415,chr19,53107878,53133077,-
lNONHSAG026693,NONHSAG026693,ZNF418,chr19,57922263,57935394,-
lZNF419,NONHSAG026669,ZNF419,chr19,57487710,57496098,+
lZNF425,NONHSAG049088,ZNF425,chr7,149102783,149126324,-
lZNF43,NONHSAG025281,ZNF43,chr19,21804945,21852125,-
lZNF431,NONHSAG025253,ZNF431,chr19,21142023,21196053,+
lZNF432,NONHSAG026395,ZNF432,chr19,52031377,52095738,-
lZNF439,NONHSAG024862,ZNF439,chr19,11848725,11883750,+
lZNF44,NONHSAG024872,ZNF44,chr19,12224685,12294883,-
lZNF444,NONHSAG026614,ZNF444,chr19,56132598,56160893,+
lZNF45,NONHSAG025959,ZNF45,chr19,43912623,43935282,-
lZNF451,NONHSAG044005,ZNF451,chr6,57086843,57170305,+
lZNF454,NONHSAG042411,ZNF454,chr5,178941190,178966433,+
lZNF461,NONHSAG025661,ZNF461,chr19,36636617,36666853,-
lZNF462,NONHSAG053126,ZNF462,chr9,106863165,107013634,+
lZNF470,NONHSAG026638,ZNF470,chr19,56567467,56588911,+
lZNF473,NONHSAG026286,ZNF473,chr19,50025713,50053414,+
lZNF485,NONHSAG005719,ZNF485,chr10,43606418,43617904,+
lZNF487,NONHSAG005715,ZNF487,chr10,43436840,43483181,+
lZNF490,NONHSAG024884,ZNF490,chr19,12576099,12640098,-
lZNF491,NONHSAG024858,ZNF491,chr19,11797666,11809622,+
lZNF493,NONHSAG025262,ZNF493,chr19,21397118,21427577,+
lZNF501,NONHSAG034924,ZNF501,chr3,44729595,44737083,+
lNONHSAG006263,NONHSAG006263,ZNF503-AS1,chr10,75269818,75373500,+
lZNF511,NONHSAG007251,ZNF511,chr10,133308913,133313162,+
lZNF512,NONHSAG027336,ZNF512,chr2,27582968,27623217,+
lZNF513,NONHSAG027325,ZNF513,chr2,27377234,27380790,-
lZNF516,NONHSAG024197,ZNF516,chr18,76357681,76495242,-
lNONHSAG006598,NONHSAG006598,ZNF518A,chr10,96129721,96171195,+
lZNF521,NONHSAG023580,ZNF521,chr18,25061923,25352190,-
lZNF525,NONHSAG026458,ZNF525,chr19,53365692,53392217,+
lZNF527,NONHSAG025690,ZNF527,chr19,37371060,37393066,+
lNONHSAG026411,NONHSAG026411,ZNF528,chr19,52397861,52406586,+
lZNF532,NONHSAG023973,ZNF532,chr18,58862599,58986480,+
lNONHSAG025428,NONHSAG025428,ZNF536,chr19,30225615,30238828,+
lZNF540,NONHSAG025702,ZNF540,chr19,37551405,37614179,+
lZNF544,NONHSAG026711,ZNF544,chr19,58228593,58277495,+
lZNF546,NONHSAG025809,ZNF546,chr19,39984133,40021038,+
lZNF548,NONHSAG026663,ZNF548,chr19,57389849,57403498,+
lZNF551,NONHSAG026679,ZNF551,chr19,57681968,57717301,+
lZNF552,NONHSAG026683,ZNF552,chr19,57803840,57814913,-
lZNF558,NONHSAG024720,ZNF558,chr19,8806169,8832314,-
lNONHSAG024743,NONHSAG024743,ZNF561,chr19,9617429,9621194,-
lZNF566,NONHSAG025652,ZNF566,chr19,36445118,36489902,-
lZNF567,NONHSAG025664,ZNF567,chr19,36687611,36727701,+
lNONHSAG025693,NONHSAG025693,ZNF569,chr19,37466738,37469263,-
lZNF570,NONHSAG025694,ZNF570,chr19,37467584,37488652,+
lZNF573,NONHSAG025706,ZNF573,chr19,37735832,37817300,-
lHSALNG0127266,NONHSAG026385,ZNF577,chr19,51855802,51887936,-
lZNF584,NONHSAG026726,ZNF584,chr19,58401503,58431736,+
lZNF585B,NONHSAG025681,ZNF585B,chr19,37181578,37218153,-
lZNF587,NONHSAG026686,ZNF587,chr19,57849858,57865117,+
lZNF589,NONHSAG035011,ZNF589,chr3,48241099,48299253,+
lZNF595,NONHSAG037192,ZNF595,chr4,53285,88208,+
lNONHSAG049335,NONHSAG049335,ZNF596,chr8,232455,245249,+
lZNF598,NONHSAG018297,ZNF598,chr16,1997653,2009821,-
lZNF600,NONHSAG026424,ZNF600,chr19,52749941,52786807,-
lZNF605,NONHSAG012836,ZNF605,chr12,132918305,132956306,-
lZNF606,NONHSAG026696,ZNF606,chr19,57977075,58003349,-
lNONHSAG041407,NONHSAG041407,ZNF608,chr5,124648896,124701238,-
lZNF610,NONHSAG026408,ZNF610,chr19,52336242,52367778,+
lNONHSAG026423,NONHSAG026423,ZNF611,chr19,52706665,52735037,-
lZNF613,NONHSAG026388,ZNF613,chr19,51927146,51948759,+
lZNF615,NONHSAG026391,ZNF615,chr19,51991331,52008230,-
lZNF619,NONHSAG034832,ZNF619,chr3,40477112,40491053,+
lZNF621,NONHSAG034834,ZNF621,chr3,40524877,40574685,+
lZNF624,NONHSAG020966,ZNF624,chr17,16620733,16653856,-
lNONHSAG024851,NONHSAG024851,ZNF627,chr19,11559445,11575559,+
lZNF638,NONHSAG028146,ZNF638,chr2,71276560,71435069,+
lZNF639,NONHSAG036744,ZNF639,chr3,179323030,179338583,+
lZNF649,NONHSAG026387,ZNF649,chr19,51889234,51905040,-
lZNF652,NONHSAG022121,ZNF652,chr17,49289205,49362473,-
