lncRNA_ID,gene_id,symbol,chr,start,end,strand
lNONHSAG035203,NONHSAG035203,NONHSAG035203,chr3,53179588,53183196,+
lNONHSAG039872,NONHSAG039872,NONHSAG039872,chr5,10324782,10354097,-
lNONHSAG009721,NONHSAG009721,NONHSAG009721,chr11,117195612,117201914,-
lNONHSAG048691,NONHSAG048691,NONHSAG048691,chr7,124742311,124766055,-
lNONHSAG044181,NONHSAG044181,NONHSAG044181,chr6,77410048,77464430,+
lNONHSAG011100,NONHSAG011100,NONHSAG011100,chr12,49537614,49539008,+
lNONHSAG012665,NONHSAG012665,NONHSAG012665,chr12,125181866,125184341,-
lNONHSAG012666,NONHSAG012666,NONHSAG012666,chr12,125281070,125290139,+
lNONHSAG053955,NONHSAG053955,NONHSAG053955,chrX,3817189,3861521,+
lNONHSAG026435,NONHSAG026435,NONHSAG026435,chr19,53066691,53109899,+
lNONHSAG008441,NONHSAG008441,NONHSAG008441,chr11,60903744,60906539,-
lNONHSAG047492,NONHSAG047492,NONHSAG047492,chr7,44574052,44583760,+
lNONHSAG013401,NONHSAG013401,NONHSAG013401,chr13,45046589,45083126,+
lENSG00000280247,NONHSAG024513,RPI002_007444,chr19,4246338,4247358,-
lNONHSAG022001,NONHSAG022001,NONHSAG022001,chr17,45585003,45588615,+
lNONHSAG022006,NONHSAG022006,NONHSAG022006,chr17,45620339,45816543,+
lNONHSAG043002,NONHSAG043002,NONHSAG043002,chr6,10728043,10756535,-
lNONHSAG033639,NONHSAG033639,NONHSAG033639,chr22,29316743,29319738,-
lNONHSAG037390,NONHSAG037390,NONHSAG037390,chr4,6297849,6309001,-
lNONHSAG037394,NONHSAG037394,NONHSAG037394,chr4,6658993,6676391,+
lNONHSAG006681,NONHSAG006681,NONHSAG006681,chr10,100482353,100483939,-
lNONHSAG012167,NONHSAG012167,NONHSAG012167,chr12,106139163,106183017,+
lNONHSAG021912,NONHSAG021912,NONHSAG021912,chr17,44191797,44193969,+
lNONHSAG020795,NONHSAG020795,NONHSAG020795,chr17,9237593,9241855,-
lNONHSAG051427,NONHSAG051427,NONHSAG051427,chr8,141392020,141422278,+
lNONHSAG025566,NONHSAG025566,NONHSAG025566,chr19,35268977,35279815,-
lNONHSAG020232,NONHSAG020232,NONHSAG020232,chr16,86923144,86951951,-
lNONHSAG049580,NONHSAG049580,NONHSAG049580,chr8,12115765,12624855,+
lNONHSAG054347,NONHSAG054347,NONHSAG054347,chrX,45768681,45771596,+
lNONHSAG007981,NONHSAG007981,NONHSAG007981,chr11,32091110,32105032,-
lNONHSAG009000,NONHSAG009000,NONHSAG009000,chr11,72755328,72766293,+
lNONHSAG009002,NONHSAG009002,NONHSAG009002,chr11,72793628,72814065,-
lNONHSAG018671,NONHSAG018671,NONHSAG018671,chr16,14305576,14403159,-
lNONHSAG025150,NONHSAG025150,NONHSAG025150,chr19,18870034,18879049,+
lNONHSAG015967,NONHSAG015967,NONHSAG015967,chr14,101948328,102039286,+
lNONHSAG033862,NONHSAG033862,NONHSAG033862,chr22,37291177,37335523,-
lNONHSAG000483,NONHSAG000483,NONHSAG000483,chr1,16607309,16626815,+
lNONHSAG041277,NONHSAG041277,NONHSAG041277,chr5,115186507,115192934,-
lNONHSAG042746,NONHSAG042746,NONHSAG042746,chr6,3164110,3180521,-
lNONHSAG014549,NONHSAG014549,NONHSAG014549,chr14,24271219,24299212,+
lNONHSAG014542,NONHSAG014542,NONHSAG014542,chr14,24210458,24213996,+
lNONHSAG014546,NONHSAG014546,NONHSAG014546,chr14,24241033,24242427,+
lNONHSAG024874,NONHSAG024874,NONHSAG024874,chr19,12390048,12431254,+
lNONHSAG018351,NONHSAG018351,NONHSAG018351,chr16,2638981,2646129,+
lNONHSAG042352,NONHSAG042352,NONHSAG042352,chr5,177367974,177380550,-
lNONHSAG042357,NONHSAG042357,NONHSAG042357,chr5,177437888,177455797,-
lNONHSAG022706,NONHSAG022706,NONHSAG022706,chr17,74639919,74676737,-
lNONHSAG031264,NONHSAG031264,NONHSAG031264,chr20,10673628,10673976,-
lNONHSAG001097,NONHSAG001097,NONHSAG001097,chr1,38300107,38558133,-
lNONHSAG001093,NONHSAG001093,NONHSAG001093,chr1,38121200,38210352,+
lNONHSAG037315,NONHSAG037315,NONHSAG037315,chr4,2832141,2838231,-
lNONHSAG000059,NONHSAG000059,NONHSAG000059,chr1,914887,925604,-
lNONHSAG033110,NONHSAG033110,NONHSAG033110,chr21,46116514,46120262,-
lNONHSAG043569,NONHSAG043569,NONHSAG043569,chr6,32664799,32665082,-
lNONHSAG017377,NONHSAG017377,RPI002_007750,chr15,73368271,73368914,-
lNONHSAG000939,NONHSAG000939,NONHSAG000939,chr1,32240015,32245169,+
lNONHSAG000932,NONHSAG000932,NONHSAG000932,chr1,32193200,32200357,-
lNONHSAG017996,NONHSAG017996,NONHSAG017996,chr15,95990534,96300990,+
lNONHSAG050942,NONHSAG050942,NONHSAG050942,chr8,102256391,102257821,+
lNONHSAG030032,NONHSAG030032,NONHSAG030032,chr2,184593490,184599048,-
lNONHSAG043766,NONHSAG043766,NONHSAG043766,chr6,41405818,41446341,+
lNONHSAG042494,NONHSAG042494,NONHSAG042494,chr5,181207461,181217800,-
lNONHSAG001535,NONHSAG001535,NONHSAG001535,chr1,54137745,54142980,+
lHSALNG0031241,NONHSAG036859,NONHSAG036859,chr3,184378207,184379842,+
lNONHSAG026597,NONHSAG026597,NONHSAG026597,chr19,55654131,55655019,+
lNONHSAG055587,NONHSAG055587,RPL10,chrX,154400040,154400401,+
lRPL11,NONHSAG000665,RPL11,chr1,23691741,23696835,+
lNONHSAG053479,NONHSAG053479,RPL12,chr9,127448442,127449263,-
lNONHSAG020350,NONHSAG020350,RPL13,chr16,89560711,89563104,+
lNONHSAG026242,NONHSAG026242,RPL13A,chr19,49487632,49491513,+
lNONHSAG010344,NONHSAG010344,RPL13P5,chr12,6873388,6884741,+
lNONHSAG034829,NONHSAG034829,RPL14,chr3,40457362,40457883,+
lNONHSAG034609,NONHSAG034609,RPL15,chr3,23917853,23919548,+
lNONHSAG023838,NONHSAG023838,RPL17,chr18,49488488,49492536,-
lRPL18,NONHSAG026175,RPL18,chr19,48615327,48619184,-
lNONHSAG025111,NONHSAG025111,RPL18A,chr19,17861671,17862092,+
lNONHSAG021695,NONHSAG021695,RPL19,chr17,39200341,39204727,+
lNONHSAG013078,NONHSAG013078,RPL21,chr13,27253734,27256283,+
lNONHSAG020843,NONHSAG020843,RPL21P122,chr17,11997938,12021508,-
lRPL22,NONHSAG000229,RPL22,chr1,6185019,6209389,-
lRPL22L1,NONHSAG036648,RPL22L1,chr3,170864874,170870208,-
lNONHSAG021674,NONHSAG021674,RPL23,chr17,38850098,38853800,-
lRPL23A,NONHSAG021330,RPL23A,chr17,28719984,28724359,+
lHSALNG0127995,NONHSAG026744,RPL23AP79,chr19,58575540,58589495,+
lNONHSAG035614,NONHSAG035614,RPL24,chr3,101681089,101686719,-
lRPL26,NONHSAG020775,RPL26,chr17,8377515,8383213,-
lNONHSAG021870,NONHSAG021870,RPL27,chr17,42998494,43002952,+
lNONHSAG007593,NONHSAG007593,RPL27A,chr11,8682797,8685845,+
lNONHSAG031824,NONHSAG031824,RPL27AP,chr20,43644360,43659523,+
lRPL3,NONHSAG033961,RPL3,chr22,39312881,39320389,-
lNONHSAG050843,NONHSAG050843,RPL30,chr8,98041714,98045545,-
lRPL32,NONHSAG034468,RPL32,chr3,12834484,12841582,-
lNONHSAG038600,NONHSAG038600,RPL34,chr4,108620662,108630454,+
lRPL35A,NONHSAG037178,RPL35A,chr3,197950189,197956610,+
lRPL36,NONHSAG024573,RPL36,chr19,5674946,5691875,+
lNONHSAG054972,NONHSAG054972,BTK,chrX,101384986,101487674,+
lNONHSAG030478,NONHSAG030478,RPL37A,chr2,216498796,216529587,+
lNONHSAG022689,NONHSAG022689,RPL38,chr17,74203655,74209878,+
lRPL39,NONHSAG055194,RPL39,chrX,119786503,119791630,-
lRPL3L,NONHSAG018289,RPL3L,chr16,1943973,1957606,-
lNONHSAG011353,NONHSAG011353,RPL41,chr12,56116589,56117831,+
lNONHSAG012337,NONHSAG012337,RPL6,chr12,112405285,112409565,-
lRPL7,NONHSAG050512,RPL7,chr8,73290241,73295789,-
lRPL7A,NONHSAG053692,RPL7A,chr9,133348217,133351426,+
lRPL7L1,NONHSAG043791,RPL7L1,chr6,42879615,42889925,+
lRPL8,NONHSAG051579,RPL8,chr8,144789764,144792587,-
lRPLP0,NONHSAG012503,RPLP0,chr12,120196698,120201235,-
lNONHSAG017284,NONHSAG017284,RPLP1,chr15,69452838,69455547,+
lNONHSAG007351,NONHSAG007351,RPLP2,chr11,809935,812876,+
lRPN1,NONHSAG036019,RPN1,chr3,128619968,128681075,-
lRPP14,NONHSAG035276,RPP14,chr3,58306244,58324695,+
lRPP21,NONHSAG043407,RPP21,chr6,30345130,30346884,+
lNONHSAG006509,NONHSAG006509,RPP30,chr10,90872016,90906063,+
lRPP38,NONHSAG005298,RPP38,chr10,15097179,15139818,+
lRPRD1A,NONHSAG023699,RPRD1A,chr18,35984386,36067576,-
lRPRD1B,NONHSAG031740,RPRD1B,chr20,38033724,38127780,+
lNONHSAG043632,NONHSAG043632,RPS10,chr6,34417455,34426099,-
lRPS11,NONHSAG026243,RPS11,chr19,49496364,49499708,+
lNONHSAG011527,NONHSAG011527,RPS11P6,chr12,64222336,64397357,+
lRPS12,NONHSAG044866,RPS12,chr6,132814568,132817564,+
lNONHSAG007759,NONHSAG007759,RPS13,chr11,17075136,17077468,-
lNONHSAG041935,NONHSAG041935,RPS14,chr5,150444230,150449756,-
lRPS15A,NONHSAG018763,RPS15A,chr16,18781294,18790383,-
lNONHSAG025789,NONHSAG025789,RPS16,chr19,39433230,39435931,-
lRPS17,NONHSAG017650,RPS17,chr15,82536749,82540459,-
lNONHSAG043601,NONHSAG043601,RPS18,chr6,33272074,33276504,+
lRPS19BP1,NONHSAG033972,RPS19BP1,chr22,39529092,39532761,-
lRPS2,NONHSAG018291,RPS2,chr16,1962057,1964841,-
lNONHSAG050273,NONHSAG050273,RPS20,chr8,56073057,56074492,-
lNONHSAG006306,NONHSAG006306,RPS24,chr10,78033759,78040713,+
lNONHSAG009794,NONHSAG009794,RPS25,chr11,119015711,119018347,-
lNONHSAG002999,NONHSAG002999,RPS27,chr1,153990762,153992156,+
lRPS27L,NONHSAG017124,RPS27L,chr15,63125871,63158021,-
lNONHSAG024693,NONHSAG024693,RPS28,chr19,8321499,8322394,+
lRPS29,NONHSAG014874,RPS29,chr14,49570983,49599164,-
lRPS4X,NONHSAG054757,RPS4X,chrX,72255678,72277248,-
lNONHSAG026724,NONHSAG026724,RPS5,chr19,58393354,58394802,+
lRPS6KA1,NONHSAG000773,RPS6KA1,chr1,26529760,26575030,+
lRPS6KA3,NONHSAG054129,RPS6KA3,chrX,20149910,20267519,-
lRPS6KB1,NONHSAG022368,RPS6KB1,chr17,59893045,59950574,+
lNONHSAG008799,NONHSAG008799,RPS6KB2,chr11,67434256,67435400,+
lRPS6KL1,NONHSAG015477,RPS6KL1,chr14,74903950,74923302,-
lNONHSAG026858,NONHSAG026858,RPS7,chr2,3575262,3580918,+
lRPS8,NONHSAG001279,RPS8,chr1,44775250,44778779,+
lRPTOR,NONHSAG022962,RPTOR,chr17,80544818,80966371,+
lRPUSD3,NONHSAG034397,RPUSD3,chr3,9837848,9844602,-
lRPUSD4,NONHSAG009981,RPUSD4,chr11,126202095,126211692,-
lNONHSAG030533,NONHSAG030533,RQCD1,chr2,218568954,218593837,+
lRRAGC,NONHSAG001102,RRAGC,chr1,38838197,38859772,-
lNONHSAG031342,NONHSAG031342,RRBP1,chr20,17627503,17659083,-
lRRM1,NONHSAG007485,RRM1,chr11,4094706,4138932,+
lNONHSAG007486,NONHSAG007486,RRM1-AS1,chr11,4137115,4138257,-
lRRM2,NONHSAG026978,RRM2,chr2,10120697,10211725,+
lRRM2B,NONHSAG050939,RRM2B,chr8,102204501,102238961,-
lRRP1,NONHSAG032996,RRP1,chr21,43789512,43805293,+
lRRP12,NONHSAG006629,RRP12,chr10,97356356,97426076,-
lNONHSAG034061,NONHSAG034061,RRP7B,chr22,42577097,42581997,-
lRSAD1,NONHSAG022187,RSAD1,chr17,50478859,50485974,+
lRSAD2,NONHSAG026903,RSAD2,chr2,6865556,6898239,+
lRSL1D1,NONHSAG018622,RSL1D1,chr16,11833849,11851580,-
lRSL24D1,NONHSAG016958,RSL24D1,chr15,55180805,55197049,-
lNONHSAG044786,NONHSAG044786,RSPO3,chr6,127118686,127155436,+
lRSPRY1,NONHSAG019559,RSPRY1,chr16,57186136,57240469,+
lRSRC1,NONHSAG036502,RSRC1,chr3,158105854,158545730,+
lNONHSAG012579,NONHSAG012579,RSRC2,chr12,122504642,122527013,-
lRTCA,NONHSAG002213,RTCA,chr1,100266215,100292769,+
lRTCB,NONHSAG033754,RTCB,chr22,32387581,32412248,-
lNONHSAG016644,NONHSAG016644,RTF1,chr15,41480241,41482972,+
lRTFDC1,NONHSAG032089,RTFDC1,chr20,56468584,56519449,+
lRTKN,NONHSAG028215,RTKN,chr2,74425834,74442422,-
lRTN2,NONHSAG026041,RTN2,chr19,45485293,45497055,-
lRTN3,NONHSAG008570,RTN3,chr11,63681445,63759891,+
lRTN4,NONHSAG027790,RTN4,chr2,54972186,55112621,-
lRTN4IP1,NONHSAG044506,RTN4IP1,chr6,106570770,106629498,-
lRTTN,NONHSAG024112,RTTN,chr18,70003030,70205726,-
lRUFY1,NONHSAG042429,RUFY1,chr5,179550553,179610012,+
lRUFY2,NONHSAG006076,RUFY2,chr10,68341106,68407294,-
lRUFY4,NONHSAG030512,RUFY4,chr2,218034959,218090584,+
lRUNDC3B,NONHSAG048136,RUNDC3B,chr7,87627547,87832296,+
lRUNX1,NONHSAG032745,RUNX1,chr21,34787800,36004667,-
lRUNX1T1,NONHSAG050738,RUNX1T1,chr8,91954971,92103385,-
lNONHSAG043864,NONHSAG043864,RUNX2,chr6,45328316,45372053,+
lRUSC1,NONHSAG003069,RUSC1,chr1,155320893,155331114,+
lNONHSAG003068,NONHSAG003068,RUSC1-AS1,chr1,155312884,155324177,-
lNONHSAG036014,NONHSAG036014,RUVBL1,chr3,128080963,128082579,-
lNONHSAG036013,NONHSAG036013,RUVBL1-AS1,chr3,128075809,128079057,+
lRWDD1,NONHSAG044691,RWDD1,chr6,116571408,116597675,+
lNONHSAG002143,NONHSAG002143,RWDD3,chr1,95234225,95247217,+
lNONHSAG039215,NONHSAG039215,RXFP1,chr4,158521713,158653369,+
lRXRA,NONHSAG053730,RXRA,chr9,134317097,134440585,+
lNONHSAG002942,NONHSAG002942,S100A10,chr1,151982926,151993844,-
lNONHSAG002977,NONHSAG002977,S100A16,chr1,153606891,153613036,-
lS100A6,NONHSAG002976,S100A6,chr1,153534598,153536244,-
lS100PBP,NONHSAG000961,S100PBP,chr1,32816766,32858875,+
lS1PR1,NONHSAG002237,S1PR1,chr1,101236864,101243713,+
lSACM1L,NONHSAG034936,SACM1L,chr3,45689055,45745412,+
lSAFB,NONHSAG024570,SAFB,chr19,5623034,5668478,+
lSAFB2,NONHSAG024568,SAFB2,chr19,5586980,5624046,-
lSAG,NONHSAG030817,SAG,chr2,233307815,233347055,+
lSALL1,NONHSAG019443,SALL1,chr16,51135981,51152334,-
lSALL4,NONHSAG032028,SALL4,chr20,51782330,51802521,-
lSAMD11,NONHSAG000060,SAMD11,chr1,923922,944575,+
lNONHSAG051108,NONHSAG051108,SAMD12,chr8,118197284,118621945,-
lSAMD13,NONHSAG001945,SAMD13,chr1,84298365,84389957,+
lSAMD14,NONHSAG022160,SAMD14,chr17,50110039,50130160,-
lSAMD4A,NONHSAG015018,SAMD4A,chr14,54566116,54793315,+
lSAMD4B,NONHSAG025782,SAMD4B,chr19,39342420,39385710,+
lSAMM50,NONHSAG034096,SAMM50,chr22,43955441,44010531,+
lSAMSN1,NONHSAG032390,SAMSN1,chr21,14485227,14658821,-
lSAP30,NONHSAG039352,SAP30,chr4,173369968,173377532,+
lNONHSAG022775,NONHSAG022775,SAP30BP,chr17,75706351,75706849,+
lNONHSAG042005,NONHSAG042005,SAP30L,chr5,154445956,154461053,+
lNONHSAG043514,NONHSAG043514,SAPCD1-AS1,chr6,31764135,31765588,-
lSAR1A,NONHSAG006130,SAR1A,chr10,70147288,70170523,-
lSAR1B,NONHSAG041585,SAR1B,chr5,134601148,134649271,-
lSARNP,NONHSAG011322,SARNP,chr12,55752462,55817724,-
lSARS2,NONHSAG025767,SARS2,chr19,38915265,38930763,-
lSART1,NONHSAG008713,SART1,chr11,65961727,65980137,+
lSART3,NONHSAG012212,SART3,chr12,108522213,108561400,-
lSASH1,NONHSAG045109,SASH1,chr6,148272303,148552044,+
lSASH3,NONHSAG055290,SASH3,chrX,129779948,129795201,+
lSAT2,NONHSAG020725,SAT2,chr17,7626233,7627876,-
lSATB1,NONHSAG034568,SATB1,chr3,18345376,18445621,-
lSATB2,NONHSAG030192,SATB2,chr2,199269504,199471266,-
lNONHSAG030193,NONHSAG030193,SATB2-AS1,chr2,199455817,199476935,+
lNONHSAG043730,NONHSAG043730,SAYSD1,chr6,39104894,39114981,-
lNONHSAG047912,NONHSAG047912,SBDSP1,chr7,72829372,72837251,+
lSBF1,NONHSAG034249,SBF1,chr22,50443218,50483923,-
lSBF2,NONHSAG007635,SBF2,chr11,9776775,10304877,-
lNONHSAG007631,NONHSAG007631,SBF2-AS1,chr11,9758291,9811319,+
lSBSPON,NONHSAG050507,SBSPON,chr8,73064542,73124088,-
lSC5D,NONHSAG009865,SC5D,chr11,121292680,121313410,+
lSCAF11,NONHSAG010975,SCAF11,chr12,45919130,45992120,-
lSCAF4,NONHSAG032651,SCAF4,chr21,31670999,31732118,-
lSCAF8,NONHSAG045206,SCAF8,chr6,154733377,154834244,+
lNONHSAG040805,NONHSAG040805,SCAMP1,chr5,78360565,78416655,+
lSCAMP2,NONHSAG017440,SCAMP2,chr15,74843729,74873365,-
lNONHSAG003062,NONHSAG003062,SCAMP3,chr1,155255981,155262244,-
lSCAMP4,NONHSAG024400,SCAMP4,chr19,1905213,1926013,+
lSCAMP5,NONHSAG017446,SCAMP5,chr15,74957218,75021495,+
lSCAP,NONHSAG034986,SCAP,chr3,47413680,47477126,-
lSCAPER,NONHSAG017510,SCAPER,chr15,76347903,76905444,-
lNONHSAG012651,NONHSAG012651,SCARB1,chr12,124777634,124795269,-
lSCARF1,NONHSAG020471,SCARF1,chr17,1633857,1645744,-
lNONHSAG014621,NONHSAG014621,SCFD1,chr14,30638161,30694797,+
lSCGB2B2,NONHSAG025524,SCGB2B2,chr19,34590643,34677159,-
lSCHIP1,NONHSAG036522,SCHIP1,chr3,159273243,159897629,+
lSCIN,NONHSAG046962,SCIN,chr7,12570576,12660182,+
lSCLY,NONHSAG030931,SCLY,chr2,238060923,238099413,+
lSCMH1,NONHSAG001184,SCMH1,chr1,41027201,41242306,-
lSCML2,NONHSAG054111,SCML2,chrX,18239312,18354688,-
lSCML4,NONHSAG044528,SCML4,chr6,107702153,107824317,-
lNONHSAG009747,NONHSAG009747,SCN4B,chr11,118133376,118145469,-
lSCN8A,NONHSAG011164,SCN8A,chr12,51590265,51812864,+
lSCNN1A,NONHSAG010293,SCNN1A,chr12,6346842,6377730,-
lSCNN1D,NONHSAG000085,SCNN1D,chr1,1280435,1292029,+
lSCO1,NONHSAG020820,SCO1,chr17,10672473,10698375,-
lSCPEP1,NONHSAG022294,SCPEP1,chr17,56978128,57006768,+
lNONHSAG051519,NONHSAG051519,SCRIB,chr8,143790936,143792740,-
lSCRN2,NONHSAG022054,SCRN2,chr17,47837691,47841289,-
lSCRN3,NONHSAG029866,SCRN3,chr2,174395729,174429575,+
lSCUBE1,NONHSAG034082,SCUBE1,chr22,43197279,43343372,-
lSCUBE2,NONHSAG007609,SCUBE2,chr11,9019475,9138114,-
lSCYL1,NONHSAG008678,SCYL1,chr11,65525076,65538704,+
lSCYL2,NONHSAG012059,SCYL2,chr12,100267139,100341715,+
lNONHSAG038240,NONHSAG038240,SDAD1,chr4,75949914,75956011,-
lNONHSAG027154,NONHSAG027154,SDC1,chr2,20202256,20223388,-
lSDC2,NONHSAG050824,SDC2,chr8,96493812,96611790,+
lSDC3,NONHSAG000887,SDC3,chr1,30869465,30908758,-
lSDCBP,NONHSAG050309,SDCBP,chr8,58552923,58582859,+
lSDCBP2,NONHSAG031101,SDCBP2,chr20,1309908,1329139,-
lNONHSAG004838,NONHSAG004838,SDCCAG8,chr1,243426491,243500086,+
lNONHSAG021318,NONHSAG021318,SDF2,chr17,28648742,28662283,-
lSDF4,NONHSAG000080,SDF4,chr1,1216930,1232031,-
lSDHA,NONHSAG039618,SDHA,chr5,218302,257082,+
lNONHSAG037090,NONHSAG037090,SDHAP1,chr3,195958050,195967895,-
lNONHSAG003260,NONHSAG003260,SDHC,chr1,161323613,161363187,+
lSDHD,NONHSAG009618,SDHD,chr11,112086823,112120016,+
lSDK2,NONHSAG022675,SDK2,chr17,73334383,73644445,-
lSDR39U1,NONHSAG014559,SDR39U1,chr14,24439765,24442905,-
lSEC11A,NONHSAG017730,SEC11A,chr15,84669537,84716460,-
lNONHSAG023978,NONHSAG023978,SEC11C,chr18,59139906,59158825,+
lSEC13,NONHSAG034426,SEC13,chr3,10293130,10321112,-
lSEC14L2,NONHSAG033672,SEC14L2,chr22,30396940,30425303,+
lSEC16A,NONHSAG053794,SEC16A,chr9,136440095,136483759,-
lNONHSAG026179,NONHSAG026179,SEC1P,chr19,48638070,48680225,+
lSEC22B,NONHSAG002694,SEC22B,chr1,120150897,120176520,-
lNONHSAG034870,NONHSAG034870,SEC22C,chr3,42568180,42581947,-
lSEC23B,NONHSAG031368,SEC23B,chr20,18507519,18561415,+
lSEC23IP,NONHSAG007024,SEC23IP,chr10,119892706,119944657,+
lNONHSAG038610,NONHSAG038610,SEC24B-AS1,chr4,109345603,109433817,-
lSEC24D,NONHSAG038739,SEC24D,chr4,118722822,118838683,-
lSEC31B,NONHSAG006682,SEC31B,chr10,100486645,100519864,-
lSEC61A1,NONHSAG036011,SEC61A1,chr3,128051640,128071705,+
lSEC61A2,NONHSAG005245,SEC61A2,chr10,12129636,12169961,+
lNONHSAG053024,NONHSAG053024,SEC61B,chr9,99222314,99230610,+
lSEC61G,NONHSAG047612,SEC61G,chr7,54752249,54759974,-
lSEC62,NONHSAG036625,SEC62,chr3,169966634,169998373,+
lNONHSAG036624,NONHSAG036624,SEC62-AS1,chr3,169978535,169985715,-
lSEC63,NONHSAG044530,SEC63,chr6,107867755,107958208,-
lSECISBP2,NONHSAG052778,SECISBP2,chr9,89318499,89359663,+
lSEH1L,NONHSAG023417,SEH1L,chr18,12947132,12987536,+
lSEL1L,NONHSAG015603,SEL1L,chr14,81471546,81533853,-
lSEL1L3,NONHSAG037665,SEL1L3,chr4,25747432,25863760,-
lNONHSAG035212,NONHSAG035212,SELK,chr3,53885066,53891802,-
lSELT,NONHSAG036389,SELT,chr3,150602874,150630445,+
lSELV,NONHSAG025797,SELV,chr19,39515112,39520686,+
lSEMA3B,NONHSAG035118,SEMA3B,chr3,50267557,50277546,+
lSEMA3C,NONHSAG048091,SEMA3C,chr7,80742537,80922359,-
lSEMA3D,NONHSAG048115,SEMA3D,chr7,84995552,85187056,-
lSEMA4B,NONHSAG017866,SEMA4B,chr15,90160603,90229679,+
lSEMA4D,NONHSAG052781,SEMA4D,chr9,89360786,89498130,-
lSEMA5B,NONHSAG035904,SEMA5B,chr3,122909081,123028605,-
lNONHSAG041319,NONHSAG041319,SEMA6A,chr5,116497329,116574810,-
lSEMA6B,NONHSAG024531,SEMA6B,chr19,4542587,4581776,-
lSEMA6D,NONHSAG016809,SEMA6D,chr15,47184100,47774228,+
lSENP1,NONHSAG011037,SENP1,chr12,48039783,48106079,-
lSENP2,NONHSAG036885,SENP2,chr3,185582495,185633551,+
lSENP3,NONHSAG020717,SENP3,chr17,7561918,7571969,+
lSENP5,NONHSAG037130,SENP5,chr3,196867855,196934714,+
lSENP6,NONHSAG044163,SENP6,chr6,75601508,75718281,+
lSEPHS1,NONHSAG005264,SEPHS1,chr10,13317427,13348298,-
lSEPSECS,NONHSAG037642,SEPSECS,chr4,25120013,25160550,-
lNONHSAG047340,NONHSAG047340,SEPT7P3,chr7,35946293,35973672,+
lNONHSAG026136,NONHSAG026136,SEPW1,chr19,47778539,47784684,+
lSERF2,NONHSAG016725,SERF2,chr15,43777086,43804427,+
lNONHSAG007780,NONHSAG007780,SERGEF,chr11,17788051,18013029,-
lNONHSAG034057,NONHSAG034057,SERHL,chr22,42500567,42567497,+
lSERINC3,NONHSAG031838,SERINC3,chr20,44496220,44522085,-
lSERINC5,NONHSAG040846,SERINC5,chr5,80111227,80256048,-
lSERP1,NONHSAG036386,SERP1,chr3,150541997,150603228,-
lNONHSAG015773,NONHSAG015773,SERPINA1,chr14,94388560,94390665,-
lNONHSAG042688,NONHSAG042688,SERPINB1,chr6,2828566,2845196,-
lSERPINE2,NONHSAG030662,SERPINE2,chr2,223975044,224039318,-
lSERTAD3,NONHSAG025835,SERTAD3,chr19,40440843,40444335,-
lSERTAD4,NONHSAG004179,SERTAD4,chr1,210232795,210246631,+
lNONHSAG004177,NONHSAG004177,SERTAD4-AS1,chr1,210230303,210234157,-
lSESN1,NONHSAG044560,SESN1,chr6,108984308,109094846,-
lSESN3,NONHSAG009417,SESN3,chr11,95165512,95232541,-
lSET,NONHSAG053554,SET,chr9,128683423,128696400,+
lSETD2,NONHSAG034972,SETD2,chr3,47016427,47164113,-
lSETD3,NONHSAG015868,SETD3,chr14,99397747,99480889,-
lSETD4,NONHSAG032765,SETD4,chr21,36034540,36079389,-
lSETD5,NONHSAG034375,SETD5,chr3,9397614,9479240,+
lSETD6,NONHSAG019607,SETD6,chr16,58515478,58523842,+
lSETD8,NONHSAG012610,SETD8,chr12,123383772,123409358,+
lSETDB1,NONHSAG002880,SETDB1,chr1,150926262,150964744,+
lSETMAR,NONHSAG034310,SETMAR,chr3,4303331,4317265,+
lNONHSAG003220,NONHSAG003220,SETP9,chr1,160670147,160699761,+
lSETX,NONHSAG053663,SETX,chr9,132261355,132354986,-
lSEZ6L2,NONHSAG019058,SEZ6L2,chr16,29871158,29899550,-
lSF1,NONHSAG008625,SF1,chr11,64764605,64778786,-
lSF3A1,NONHSAG033667,SF3A1,chr22,30331987,30356919,-
lNONHSAG024424,NONHSAG024424,SF3A2,chr19,2243481,2245186,+
lNONHSAG001083,NONHSAG001083,SF3A3,chr1,37957404,37968093,-
lSF3B1,NONHSAG030175,SF3B1,chr2,197388514,197435079,-
lSF3B2,NONHSAG008720,SF3B2,chr11,66050728,66069308,+
lSFI1,NONHSAG033717,SFI1,chr22,31488687,31618588,+
lSFMBT1,NONHSAG035196,SFMBT1,chr3,52903571,53046750,-
lNONHSAG012781,NONHSAG012781,SFSWAP,chr12,131786456,131799728,+
lNONHSAG045391,NONHSAG045391,SFT2D1,chr6,166319727,166342606,-
lNONHSAG003392,NONHSAG003392,SFT2D2,chr1,168226107,168263516,+
lSFXN1,NONHSAG042299,SFXN1,chr5,175477061,175529742,+
lSFXN3,NONHSAG006699,SFXN3,chr10,101031233,101041241,+
lSFXN4,NONHSAG006994,SFXN4,chr10,119140766,119165714,-
lSFXN5,NONHSAG028165,SFXN5,chr2,72942035,73075619,-
lNONHSAG001742,NONHSAG001742,SGIP1,chr1,66534002,66633805,+
lSGK1,NONHSAG044889,SGK1,chr6,134169247,134318112,-
lSGK3,NONHSAG050421,SGK3,chr8,66712733,66862022,+
lSGK494,NONHSAG021314,SGK494,chr17,28607963,28614200,-
