lncRNA_ID,gene_id,symbol,chr,start,end,strand
lNONHSAG021558,NONHSAG021558,AP2B1,chr17,35587318,35594607,+
lACACA,NONHSAG021626,ACACA,chr17,37084991,37406836,-
lNONHSAG021709,NONHSAG021709,ERBB2,chr17,39729520,39730265,+
lNONHSAG021793,NONHSAG021793,NONHSAG021793,chr17,41865554,41867908,+
lNONHSAG021827,NONHSAG021827,RP11-400F19.18,chr17,42498944,42521412,+
lNONHSAG021924,NONHSAG021924,NONHSAG021924,chr17,44319627,44320217,+
lNONHSAG022050,NONHSAG022050,RP11-138C9.1,chr17,47680393,47683090,-
lNONHSAG022350,NONHSAG022350,CTD-2510F5.4,chr17,59202676,59203829,-
lNONHSAG022722,NONHSAG022722,KCTD2,chr17,75039706,75048173,+
lENSG00000267342,NONHSAG022789,TRIM65,chr17,75897059,75900148,+
lNONHSAG022891,NONHSAG022891,PGS1,chr17,78414306,78424658,+
lUSP36,NONHSAG022899,USP36,chr17,78787380,78841441,-
lNONHSAG022947,NONHSAG022947,NONHSAG022947,chr17,80209334,80212439,+
lNONHSAG023020,NONHSAG023020,NONHSAG023020,chr17,81707541,81712306,-
lNONHSAG023039,NONHSAG023039,NONHSAG023039,chr17,81887199,81887433,+
lNONHSAG023080,NONHSAG023080,CSNK1D,chr17,82242666,82244928,-
lNONHSAG023081,NONHSAG023081,NONHSAG023081,chr17,82242666,82245591,+
lNONHSAG023082,NONHSAG023082,AC132872.1,chr17,82249066,82251827,+
lFOXK2,NONHSAG023108,FOXK2,chr17,82519712,82644662,+
lMPPE1,NONHSAG023378,MPPE1,chr18,11882621,11908366,-
lNONHSAG023792,NONHSAG023792,PIAS2,chr18,46818351,46855425,-
lTMX3,NONHSAG024094,TMX3,chr18,68673687,68715108,-
lCCDC102B,NONHSAG024099,CCDC102B,chr18,68715208,69055189,+
lNONHSAG024296,NONHSAG024296,NONHSAG024296,chr19,582835,583498,-
lRNF126,NONHSAG024302,RNF126,chr19,647525,663233,-
lNONHSAG024402,NONHSAG024402,SCAMP4,chr19,1925185,1926010,+
lNONHSAG024407,NONHSAG024407,BTBD2,chr19,1985451,1986952,-
lNONHSAG024417,NONHSAG024417,AP3D1,chr19,2115346,2118838,-
lNONHSAG024437,NONHSAG024437,LMNB2,chr19,2431553,2456949,-
lNONHSAG024521,NONHSAG024521,CTB-50L17.5,chr19,4429688,4430934,-
lNONHSAG024599,NONHSAG024599,KHSRP,chr19,6413650,6415258,-
lNONHSAG024779,NONHSAG024779,CTD-2369P2.4,chr19,10259108,10260045,-
lNONHSAG024913,NONHSAG024913,CTC-425F1.4,chr19,12944117,12944487,-
lNONHSAG024923,NONHSAG024923,CTC-250I14.3,chr19,13139616,13141147,-
lNONHSAG024925,NONHSAG024925,CTC-250I14.6,chr19,13153070,13154193,-
lAP1M1,NONHSAG025030,AP1M1,chr19,16197853,16245906,+
lNONHSAG025079,NONHSAG025079,DDA1,chr19,17309527,17323295,+
lSSBP4,NONHSAG025132,SSBP4,chr19,18418863,18434562,+
lNONHSAG025137,NONHSAG025137,AC005253.2,chr19,18557774,18571689,-
lNONHSAG025160,NONHSAG025160,AC004447.2,chr19,18990892,18993610,+
lNONHSAG025175,NONHSAG025175,MAU2,chr19,19321063,19337217,+
lNONHSAG025186,NONHSAG025186,NONHSAG025186,chr19,19533698,19536333,-
lNONHSAG025459,NONHSAG025459,PDCD5,chr19,32581189,32582826,+
lNONHSAG025584,NONHSAG025584,NONHSAG025584,chr19,35540738,35541578,+
lNONHSAG025639,NONHSAG025639,AD001527.7,chr19,36144080,36148348,-
lHNRNPL,NONHSAG025758,HNRNPL,chr19,38836369,38852347,-
lNONHSAG026080,NONHSAG026080,PPP5C,chr19,46347112,46387118,+
lNONHSAG026099,NONHSAG026099,STRN4,chr19,46719510,46720714,-
lNONHSAG026101,NONHSAG026101,CTB-174O21.2,chr19,46728602,46732700,+
lNONHSAG026404,NONHSAG026404,CTD-2525I3.3,chr19,52222224,52231294,-
lNONHSAG026463,NONHSAG026463,NONHSAG026463,chr19,53442522,53480304,-
lU2AF2,NONHSAG026598,U2AF2,chr19,55654145,55674716,+
lNONHSAG026682,NONHSAG026682,NONHSAG026682,chr19,57753221,57754937,-
lRPS5,NONHSAG026723,RPS5,chr19,58386399,58394806,+
lRP11-400L8.2,NONHSAG026966,RP11-400L8.2,chr2,9505444,9512412,+
lNONHSAG027421,NONHSAG027421,NONHSAG027420,chr2,32377630,32379599,-
lNONHSAG027679,NONHSAG027679,AC016722.4,chr2,46899274,46908678,+
lNONHSAG027705,NONHSAG027705,FBXO11,chr2,47806921,47834863,-
lNONHSAG027883,NONHSAG027883,XPO1,chr2,61478745,61488716,-
lDCTN1,NONHSAG028208,DCTN1,chr2,74361153,74392087,-
lCCDC142,NONHSAG028220,CCDC142,chr2,74471985,74483408,-
lPTCD3,NONHSAG028414,PTCD3,chr2,86106222,86142157,+
lNONHSAG028692,NONHSAG028692,C2orf15,chr2,99293716,99322860,+
lNONHSAG028730,NONHSAG028730,RNF149,chr2,101271231,101274158,-
lNONHSAG029072,NONHSAG029072,AC009303.1,chr2,117995396,118057790,+
lORC4,NONHSAG029498,ORC4,chr2,147930395,148021604,-
lNONHSAG029550,NONHSAG029550,NONHSAG029550,chr2,151787298,151803318,+
lNONHSAG029564,NONHSAG029564,PRPF40A,chr2,152659120,152663926,-
lNONHSAG029633,NONHSAG029633,BAZ2B,chr2,159319051,159324848,-
lFASTKD1,NONHSAG029765,FASTKD1,chr2,169528507,169573875,-
lNONHSAG029819,NONHSAG029819,SLC25A12,chr2,171784794,171787652,-
lNONHSAG029851,NONHSAG029851,SP3,chr2,173908534,173954936,-
lNONHSAG030258,NONHSAG030258,TMEM237,chr2,201624128,201629784,-
lMETTL21A,NONHSAG030372,METTL21A,chr2,207580630,207625928,-
lNONHSAG030643,NONHSAG030643,AC097461.4,chr2,222917386,222919364,-
lMYEOV2,NONHSAG030975,MYEOV2,chr2,240126562,240136807,-
lNONHSAG031045,NONHSAG031045,AC114730.11,chr2,241718978,241726788,-
lNONHSAG031192,NONHSAG031192,NONHSAG031192,chr20,5119585,5119969,+
lNONHSAG031581,NONHSAG031581,HM13-AS1,chr20,31567706,31573263,-
lNONHSAG032625,NONHSAG032625,BACH1-AS1,chr21,29370018,29376339,-
lHSALNG0132766,NONHSAG032705,NONHSAG032704,chr21,33432494,33439302,-
lNONHSAG033085,NONHSAG033085,NONHSAG033085,chr21,45511096,45512362,+
lPCNT,NONHSAG033128,PCNT,chr21,46324123,46445769,+
lNONHSAG033366,NONHSAG033366,RN7SKP63,chr22,21449511,21451040,-
lNONHSAG033523,NONHSAG033523,NONHSAG033523,chr22,24540060,24540513,+
lNONHSAG033755,NONHSAG033755,FBXO7,chr22,32474831,32498828,+
lNONHSAG033837,NONHSAG033837,NONHSAG033837,chr22,36487195,36495770,+
lNONHSAG034018,NONHSAG034018,NONHSAG034018,chr22,41598029,41599647,+
lNONHSAG034058,NONHSAG034058,NONHSAG034058,chr22,42508361,42512996,+
lNONHSAG034396,NONHSAG034396,RPUSD3,chr3,9837852,9843980,-
lNONHSAG035000,NONHSAG035000,SMARCC1,chr3,47636083,47670719,-
lRBM5,NONHSAG035104,RBM5,chr3,50088918,50119021,+
lNONHSAG036210,NONHSAG036210,COPB2,chr3,139355096,139359034,-
lNONHSAG036270,NONHSAG036270,PCOLCE2,chr3,142818120,142818402,-
lNONHSAG036439,NONHSAG036439,DHX36,chr3,154275668,154284614,-
lNONHSAG036718,NONHSAG036718,TBL1XR1,chr3,177025256,177050114,-
lEIF4G1,NONHSAG036850,EIF4G1,chr3,184314494,184335358,+
lSLC51A,NONHSAG037101,SLC51A,chr3,196211486,196243178,+
lNONHSAG037172,NONHSAG037172,LRCH3,chr3,197866182,197899647,+
lNONHSAG037277,NONHSAG037277,NONHSAG037277,chr4,1738579,1740983,-
lNONHSAG037318,NONHSAG037318,ADD1,chr4,2904707,2907629,+
lKIAA0232,NONHSAG037403,KIAA0232,chr4,6781374,6884170,+
lNONHSAG037802,NONHSAG037802,PDS5A,chr4,39927823,39977929,-
lNONHSAG037978,NONHSAG037978,TMEM165,chr4,55417835,55426171,+
lANKRD17,NONHSAG038164,ANKRD17,chr4,73073375,73258798,-
lNONHSAG038502,NONHSAG038502,RP11-15B17.1,chr4,99949976,99966393,+
lNDUFC1,NONHSAG038943,NDUFC1,chr4,139266879,139302551,-
lNONHSAG039776,NONHSAG039776,MTRR,chr5,7885781,7901120,+
lNONHSAG039866,NONHSAG039866,CMBL,chr5,10280128,10307884,-
lZNF131,NONHSAG040304,ZNF131,chr5,43065175,43192021,+
lNONHSAG040305,NONHSAG040305,NONHSAG040305,chr5,43174276,43191808,-
lNONHSAG040412,NONHSAG040412,IL6ST,chr5,55955512,55958204,-
lNONHSAG041086,NONHSAG041086,CAST,chr5,96762309,96773564,+
lNONHSAG041257,NONHSAG041257,APC,chr5,112828834,112837844,+
lNONHSAG042132,NONHSAG042132,CCNG1,chr5,163437760,163445015,+
lNONHSAG042223,NONHSAG042223,NONHSAG042223,chr5,171854655,171865973,+
lNONHSAG042257,NONHSAG042257,CTC-209H22.3,chr5,173144161,173145040,-
lFAM193B,NONHSAG042362,FAM193B,chr5,177519788,177554586,-
lNONHSAG042367,NONHSAG042367,NONHSAG042367,chr5,177595260,177596909,-
lNONHSAG042389,NONHSAG042389,FAM153C,chr5,178049264,178067062,+
lNONHSAG042910,NONHSAG042910,LYRM4,chr6,5108418,5260950,-
lNONHSAG043466,NONHSAG043466,HLA-C,chr6,31268752,31356332,-
lNONHSAG043668,NONHSAG043668,NONHSAG043668,chr6,36198626,36200952,-
lNONHSAG043823,NONHSAG043823,XPO5,chr6,43523897,43528926,-
lNONHSAG043930,NONHSAG043930,NONHSAG043930,chr6,52284329,52285592,+
lNONHSAG044317,NONHSAG044317,RP3-486L4.4,chr6,87700509,87701525,+
lNONHSAG044437,NONHSAG044437,CCNC,chr6,99542392,99561427,-
lNONHSAG044694,NONHSAG044694,ZUFSP,chr6,116635626,116651656,-
lNONHSAG045513,NONHSAG045513,NONHSAG045513,chr6,170318319,170319025,-
lNONHSAG046758,NONHSAG046758,ZFAND2A,chr7,1152910,1160181,-
lEIF3B,NONHSAG046792,EIF3B,chr7,2354085,2380745,+
lNONHSAG047420,NONHSAG047420,NONHSAG047420,chr7,40132988,40134608,+
lNONHSAG047965,NONHSAG047965,GTF2I,chr7,74657699,74691113,+
lPOM121C,NONHSAG047998,POM121C,chr7,75416785,75486299,-
lNONHSAG048865,NONHSAG048865,CALD1,chr7,134960531,134969146,+
lNONHSAG049869,NONHSAG049869,CTD-2647L4.5,chr8,29067278,29068454,+
lNONHSAG050168,NONHSAG050168,NONHSAG050168,chr8,47942580,47944778,+
lNONHSAG050655,NONHSAG050655,RP11-219B4.3,chr8,85177521,85178151,-
lNONHSAG050656,NONHSAG050656,C8orf59,chr8,85214509,85220344,-
lNONHSAG051132,NONHSAG051132,MRPL13,chr8,120395844,120445141,-
lNONHSAG051500,NONHSAG051500,RP11-661A12.9,chr8,143573489,143577398,+
lNONHSAG051561,NONHSAG051561,FOXH1,chr8,144477995,144480485,+
lNONHSAG051817,NONHSAG051817,PSIP1,chr9,15472691,15510949,-
lMTAP,NONHSAG051894,MTAP,chr9,21802635,21937651,+
lNONHSAG053243,NONHSAG053243,NONHSAG053243,chr9,113407812,113408506,+
lNONHSAG053542,NONHSAG053542,RP11-339B21.9,chr9,128468956,128473013,-
lENSG00000176868,NONHSAG053647,AL358781.1,chr9,131497478,131500191,-
lNONHSAG054159,NONHSAG054159,EIF2S3,chrX,24062398,24062629,+
lNONHSAG054550,NONHSAG054550,NONHSAG054550,chrX,53191796,53225186,+
lNONHSAG055397,NONHSAG055397,NONHSAG055397,chrX,136207775,136209947,+
lRP11-495P10.1,NONHSAG002777,RP11-495P10.1,chr1,148402515,148432545,+
lDAP3,NONHSAG003083,DAP3,chr1,155687959,155739010,+
lNONHSAG003744,NONHSAG003744,NONHSAG003744,chr1,186308897,186313869,+
lNONHSAG005304,NONHSAG005304,NONHSAG005304,chr10,15211663,15214605,+
lNONHSAG006055,NONHSAG006055,NONHSAG006055,chr10,67764544,67766435,-
lNONHSAG008438,NONHSAG008438,RP11-804A23.2,chr11,60835995,60842966,-
lNONHSAG016722,NONHSAG016722,PDIA3,chr15,43770284,43771536,+
lNONHSAG016816,NONHSAG016816,MYEF2,chr15,48149061,48158224,-
lNONHSAG019544,NONHSAG019544,NUP93,chr16,56842182,56846880,+
lNONHSAG022692,NONHSAG022692,CTD-2514K5.4,chr17,74256895,74262020,-
lST6GALNAC1,NONHSAG022829,ST6GALNAC1,chr17,76624760,76643786,-
lNONHSAG023340,NONHSAG023340,VAPA,chr18,9914281,9954814,+
lNONHSAG024416,NONHSAG024416,AP3D1,chr19,2110709,2114302,-
lTMPRSS9,NONHSAG024436,TMPRSS9,chr19,2360237,2426261,+
lNONHSAG024543,NONHSAG024543,AC005523.2,chr19,4791744,4795559,-
lNONHSAG024671,NONHSAG024671,CTD-3193O13.8,chr19,7925404,7933929,+
lNONHSAG028112,NONHSAG028112,AC022201.5,chr2,70301403,70302073,+
lFXR1,NONHSAG036780,FXR1,chr3,180868140,180982753,+
lNONHSAG036922,NONHSAG036922,NONHSAG036921,chr3,186780978,186784179,-
lNONHSAG040541,NONHSAG040541,ERBB2IP,chr5,66053921,66078627,+
lNONHSAG042428,NONHSAG042428,RUFY1,chr5,179601889,179610012,+
lNONHSAG042841,NONHSAG042841,PRPF4B,chr6,4060704,4064980,+
lFBXO9,NONHSAG043943,FBXO9,chr6,53051990,53100873,+
lNONHSAG053618,NONHSAG053618,FUBP3,chr9,130630762,130638352,+
lNONHSAG014216,NONHSAG014216,NONHSAG014216,chr13,112102910,112104314,+
lNONHSAG008994,NONHSAG008994,NONHSAG008994,chr11,72691321,72693475,+
lNONHSAG001252,NONHSAG001252,NONHSAG001252,chr1,43972433,43974814,-
lNONHSAG002975,NONHSAG002975,BX470102.3,chr1,153533602,153535116,+
lNONHSAG005334,NONHSAG005334,RP11-390B4.3,chr10,17695708,17700233,-
lCALHM2,NONHSAG006778,CALHM2,chr10,103446785,103452402,-
lNONHSAG008011,NONHSAG008011,NONHSAG008011,chr11,33742811,33747323,+
lCD44,NONHSAG008051,CD44,chr11,35138881,35232402,+
lNONHSAG008549,NONHSAG008549,RP11-727F15.9,chr11,62832233,62838655,+
lNONHSAG009700,NONHSAG009700,AP006216.10,chr11,116773068,116779841,+
lTNFRSF1A,NONHSAG010290,TNFRSF1A,chr12,6328756,6342114,-
lNONHSAG010299,NONHSAG010299,RP1-102E24.8,chr12,6393480,6417021,+
lASUN,NONHSAG010733,ASUN,chr12,26905180,26938326,-
lNONHSAG011104,NONHSAG011104,PRPF40B,chr12,49568186,49607240,+
lMDM2,NONHSAG011629,MDM2,chr12,68808176,68845544,+
lNONHSAG011987,NONHSAG011987,HAL,chr12,95996481,96013000,+
lNONHSAG012087,NONHSAG012087,RP11-512N21.3,chr12,101905607,101924719,-
lTPP2,NONHSAG014100,TPP2,chr13,102596957,102679958,+
lNONHSAG014331,NONHSAG014331,AL589743.2,chr14,19082815,19098320,-
lRTF1,NONHSAG016643,RTF1,chr15,41408407,41483563,+
lNONHSAG017392,NONHSAG017392,PML,chr15,74033168,74033377,+
lNONHSAG018435,NONHSAG018435,TFAP4,chr16,4257188,4262555,-
lNONHSAG020339,NONHSAG020339,AC137932.5,chr16,89291154,89300959,+
lNONHSAG021678,NONHSAG021678,RP1-56K13.3,chr17,38915312,38921769,-
lNONHSAG022103,NONHSAG022103,CALCOCO2,chr17,48873809,48908983,-
lNONHSAG022966,NONHSAG022966,CTD-2561B21.5,chr17,80966238,80971214,-
lNONHSAG023701,NONHSAG023701,ELP2,chr18,36156465,36174647,+
lZCCHC2,NONHSAG024040,ZCCHC2,chr18,62523024,62587709,+
lNONHSAG024312,NONHSAG024312,AC006273.5,chr19,781567,786255,+
lNONHSAG024311,NONHSAG024311,NONHSAG024311,chr19,781001,789793,-
lSGTA,NONHSAG024450,SGTA,chr19,2754714,2783362,-
lNFIC,NONHSAG024475,NFIC,chr19,3314402,3469217,+
lNONHSAG024993,NONHSAG024993,AC005785.2,chr19,15379075,15388707,+
lNONHSAG026690,NONHSAG026690,CTD-2583A14.8,chr19,57854734,57870243,-
lLPIN1,NONHSAG027024,LPIN1,chr2,11677594,11827409,+
lHSALNG0020155,NONHSAG029726,TTC21B,chr2,165857475,165871941,-
lHIBCH,NONHSAG030094,HIBCH,chr2,190189734,190344193,-
lKANSL1L,NONHSAG030401,KANSL1L,chr2,210021420,210171409,-
lITSN1,NONHSAG032721,ITSN1,chr21,33642399,33899861,+
lNONHSAG033119,NONHSAG033119,AP001469.5,chr21,46220268,46225364,+
lNONHSAG033330,NONHSAG033330,AC007050.18,chr22,20587495,20592218,-
lHSALNG0023943,NONHSAG034340,RPI002_014499,chr3,6585178,6594354,+
lNONHSAG036310,NONHSAG036310,PLSCR1,chr3,146515179,146544593,-
lVWA5B2,NONHSAG036842,VWA5B2,chr3,184229584,184242329,+
lRNF212,NONHSAG037244,RNF212,chr4,1056249,1113564,-
lNONHSAG039152,NONHSAG039152,PLRG1,chr4,154536641,154540030,-
lNONHSAG041516,NONHSAG041516,P4HA2,chr5,132248906,132308827,-
lNONHSAG041788,NONHSAG041788,NONHSAG041788,chr5,142156943,142169184,-
lTMEM14B,NONHSAG043005,TMEM14B,chr6,10747758,10852753,+
lAKAP9,NONHSAG048192,AKAP9,chr7,91940839,92110673,+
lNONHSAG050964,NONHSAG050964,AZIN1,chr8,102883090,102896554,-
lNONHSAG051503,NONHSAG051503,RP11-661A12.7,chr8,143578361,143583302,+
lNONHSAG053508,NONHSAG053508,RP11-203J24.8,chr9,127934502,127940953,+
lNONHSAG053573,NONHSAG053573,RP11-247A12.8,chr9,129175806,129177575,+
lNONHSAG053648,NONHSAG053648,NONHSAG053648,chr9,131500198,131502757,-
lNONHSAG053670,NONHSAG053670,NONHSAG053670,chr9,132652851,132663541,+
lNONHSAG053829,NONHSAG053829,NONHSAG053829,chr9,136987640,136996723,-
lNONHSAG001564,NONHSAG001564,USP24,chr1,55081268,55084409,-
lLYST,NONHSAG004727,LYST,chr1,235661040,235883724,-
lNONHSAG010953,NONHSAG010953,RP11-46I1.1,chr12,44244393,44263982,-
lNONHSAG010985,NONHSAG010985,SLC38A2,chr12,46370373,46372763,-
lNONHSAG017680,NONHSAG017680,HOMER2,chr15,82958130,82985869,-
lNUDT21,NONHSAG019529,NUDT21,chr16,56429132,56452199,-
lENSG00000266261,NONHSAG020926,TRIM16,chr17,15651589,15654489,+
lNONHSAG020949,NONHSAG020949,PIGL,chr17,16326415,16350171,+
lCEP112,NONHSAG022542,CEP112,chr17,65635536,66192133,-
lNONHSAG022773,NONHSAG022773,RP11-474I11.8,chr17,75679473,75684799,-
lNONHSAG035220,NONHSAG035220,CACNA2D3-AS1,chr3,54874604,54901256,-
lNONHSAG037559,NONHSAG037559,RP11-452J21.2,chr4,16178938,16183120,+
lNONHSAG000530,NONHSAG000530,RP1-8B22.2,chr1,18595413,18595636,+
lMECR,NONHSAG000857,MECR,chr1,29192656,29230942,-
lXRRA1,NONHSAG009081,XRRA1,chr11,74807738,74949200,-
lNONHSAG009645,NONHSAG009645,NONHSAG009645,chr11,113405759,113407816,-
lNONHSAG019614,NONHSAG019614,RN7SL143P,chr16,58770523,58770818,+
lNONHSAG030805,NONHSAG030805,GIGYF2,chr2,232816649,232844544,+
lNONHSAG032269,NONHSAG032269,NONHSAG032269,chr20,63116295,63130307,-
lNONHSAG033504,NONHSAG033504,AP000351.8,chr22_KI270879v1_alt,244242,246256,-
lNONHSAG041457,NONHSAG041457,NONHSAG041457,chr5,127215158,127229809,-
lLINC00961,NONHSAG052133,LINC00961,chr9,35909482,35937153,+
lDHX9,NONHSAG003679,DHX9,chr1,182839346,182887982,+
lFAM208B,NONHSAG005116,FAM208B,chr10,5684837,5763740,+
lNONHSAG007445,NONHSAG007445,CARS,chr11,3045464,3057364,-
lC11orf58,NONHSAG007749,C11orf58,chr11,16613131,16758340,+
lNONHSAG008131,NONHSAG008131,AC023085.1,chr11,43828137,43856608,+
lNONHSAG015118,NONHSAG015118,NONHSAG015118,chr14,58634210,58648165,-
lTMOD3,NONHSAG016905,TMOD3,chr15,51829627,51947295,+
lNONHSAG021568,NONHSAG021568,TAF15,chr17,35834264,35842372,+
lNONHSAG021836,NONHSAG021836,MLX,chr17,42569984,42571886,-
lNONHSAG022059,NONHSAG022059,RP11-6N17.6,chr17,47946801,47948275,-
lNONHSAG025135,NONHSAG025135,AC005387.3,chr19,18531417,18532630,+
lNONHSAG025152,NONHSAG025152,COPE,chr19,18899514,18919233,-
lNONHSAG031580,NONHSAG031580,HM13,chr20,31568101,31569529,+
lNONHSAG034991,NONHSAG034991,NONHSAG034991,chr3,47501440,47501710,-
lMRPS18C,NONHSAG038342,MRPS18C,chr4,83455931,83469735,+
lPPP1R10,NONHSAG043415,PPP1R10,chr6,30600412,30618612,-
lSLC35E2B,NONHSAG000120,SLC35E2B,chr1,1659528,1692795,-
lNONHSAG002091,NONHSAG002091,RP5-1033H22.2,chr1,93560854,93617629,+
lNONHSAG014278,NONHSAG014278,TMCO3,chr13,113547892,113550227,+
lNONHSAG035247,NONHSAG035247,NONHSAG035247,chr3,57078942,57080101,+
lMTRR,NONHSAG039777,MTRR,chr5,7851185,7906025,+
lNONHSAG041172,NONHSAG041172,NUDT12,chr5,103559615,103562779,-
lNONHSAG049894,NONHSAG049894,RP11-51J9.4,chr8,30176553,30180888,-
lRP11-338N10.1,NONHSAG000267,RP11-338N10.1,chr1,7693123,7694844,-
lNONHSAG001505,NONHSAG001505,RP4-784A16.1,chr1,53265574,53268714,+
lNONHSAG007430,NONHSAG007430,KCNQ1,chr11,2445322,2527976,+
lNONHSAG008010,NONHSAG008010,NONHSAG008010,chr11,33709434,33710022,+
lNONHSAG012341,NONHSAG012341,RPH3A,chr12,112893136,112897214,+
lNONHSAG017873,NONHSAG017873,RP11-154B12.3,chr15,90368819,90397881,-
lNONHSAG020165,NONHSAG020165,COTL1,chr16,84568300,84571229,-
lMRPL34,NONHSAG025078,MRPL34,chr19,17292608,17306843,+
lNONHSAG025894,NONHSAG025894,CTB-59C6.3,chr19,42078587,42080107,-
lNONHSAG026259,NONHSAG026259,PRMT1,chr19,49684788,49688445,+
lNONHSAG031754,NONHSAG031754,NONHSAG031754,chr20,38722988,38724568,+
lGNAS,NONHSAG032163,GNAS,chr20,58839717,58911192,+
lNONHSAG032763,NONHSAG032763,RPI002_014512,chr21,36031728,36033109,+
lNONHSAG033538,NONHSAG033538,NONHSAG033538,chr22,25027190,25029327,-
lATG12,NONHSAG041302,ATG12,chr5,115828199,115841837,-
lNONHSAG044846,NONHSAG044846,RP11-69I8.2,chr6,131901962,131920565,+
lNONHSAG044867,NONHSAG044867,HMGB1P13,chr6,132868217,132868859,-
lNONHSAG047107,NONHSAG047107,KLHL7,chr7,23172537,23174570,+
lNONHSAG049734,NONHSAG049734,NONHSAG049734,chr8,22674540,22679715,+
lSUCO,NONHSAG003474,SUCO,chr1,172532348,172611833,+
lNONHSAG009481,NONHSAG009481,WTAPP1,chr11,102783675,102836766,+
lNONHSAG012223,NONHSAG012223,NONHSAG012223,chr12,108782880,108789250,+
lNONHSAG013247,NONHSAG013247,SUPT20H,chr13,37031817,37059670,-
lNONHSAG015183,NONHSAG015183,HIF1A,chr14,61740582,61748258,+
lNONHSAG018678,NONHSAG018678,BFAR,chr16,14661901,14667949,+
lCBFB,NONHSAG019712,CBFB,chr16,67028983,67101058,+
lNONHSAG020295,NONHSAG020295,RP5-1142A6.5,chr16,88696232,88698610,+
lNONHSAG022354,NONHSAG022354,RP11-567L7.5,chr17,59400487,59403303,-
lNONHSAG026169,NONHSAG026169,CTC-273B12.5,chr19,48463324,48470483,-
lNONHSAG036963,NONHSAG036963,NONHSAG036963,chr3,190305713,190322443,+
lPOC5,NONHSAG040756,POC5,chr5,75674123,75717448,-
lPTCH1,NONHSAG052927,PTCH1,chr9,95442979,95517057,-
lNONHSAG000153,NONHSAG000153,RER1,chr1,2400902,2403749,+
lPSMD4,NONHSAG002907,PSMD4,chr1,151254708,151267479,+
lLPGAT1,NONHSAG004215,LPGAT1,chr1,211743456,211830763,-
lNONHSAG006227,NONHSAG006227,NDST2,chr10,73796513,73801400,-
lNONHSAG011265,NONHSAG011265,HOXC-AS3,chr12,53979603,53985586,-
lYLPM1,NONHSAG015472,YLPM1,chr14,74763315,74859435,+
lNONHSAG019000,NONHSAG019000,ATXN2L,chr16,28834539,28837233,+
lNONHSAG020349,NONHSAG020349,SPG7,chr16,89555727,89557747,+
lMYBBP1A,NONHSAG020576,MYBBP1A,chr17,4538896,4555386,-
lHGS,NONHSAG023016,HGS,chr17,81683325,81703138,+
lCLASRP,NONHSAG026019,CLASRP,chr19,45039044,45070956,+
lNONHSAG026054,NONHSAG026054,DMPK,chr19,45770520,45771078,-
lNONHSAG026464,NONHSAG026464,NONHSAG026464,chr19,53455059,53457413,-
lNONHSAG035173,NONHSAG035173,NISCH,chr3,52490230,52490671,+
lNONHSAG036340,NONHSAG036340,HLTF,chr3,149032336,149046207,-
lNONHSAG051567,NONHSAG051567,RECQL4,chr8,144511625,144512765,-
lCTPS1,NONHSAG001179,CTPS1,chr1,40979299,41012565,+
lRN7SL425P,NONHSAG003452,RN7SL425P,chr1,171492410,171492704,+
lNONHSAG011073,NONHSAG011073,NONHSAG011073,chr12,49032927,49033639,+
lNONHSAG012411,NONHSAG012411,MED13L,chr12,116008813,116019809,-
lAKT1,NONHSAG016069,AKT1,chr14,104769348,104795759,-
lNONHSAG041085,NONHSAG041085,CTC-506B8.1,chr5,96741078,96742698,-
lNONHSAG051401,NONHSAG051401,NONHSAG051401,chr8,140525627,140526161,+
lNONHSAG053782,NONHSAG053782,NONHSAG053782,chr9,136008235,136009698,+
lANGEL2,NONHSAG004254,ANGEL2,chr1,212992181,213015867,-
lFBXO3,NONHSAG008012,FBXO3,chr11,33740938,33774543,-
lNONHSAG016702,NONHSAG016702,RN7SL487P,chr15,43391434,43391727,-
lNONHSAG018527,NONHSAG018527,USP7,chr16,8892783,8895687,-
lCANT1,NONHSAG022912,CANT1,chr17,78991715,79009867,-
lARHGDIA,NONHSAG023034,ARHGDIA,chr17,81867718,81871378,-
lNEDD4L,NONHSAG023950,NEDD4L,chr18,58044225,58401540,+
lNONHSAG026270,NONHSAG026270,MED25,chr19,49830183,49832416,+
lMYH9,NONHSAG033829,MYH9,chr22,36281279,36388010,-
lTCERG1,NONHSAG041854,TCERG1,chr5,146447310,146511961,+
lNONHSAG044452,NONHSAG044452,ASCC3,chr6,100508732,100540296,-
lPPP2R2A,NONHSAG049802,PPP2R2A,chr8,26291507,26372680,+
lNONHSAG054261,NONHSAG054261,RN7SL732P,chrX,39786525,39786823,-
lEEF2,NONHSAG024502,EEF2,chr19,3976055,3985463,-
lNONHSAG002860,NONHSAG002860,ADAMTSL4,chr1,150557178,150558748,+
lNONHSAG003047,NONHSAG003047,ADAM15,chr1,155058088,155062761,+
lCDC73,NONHSAG003819,CDC73,chr1,193121982,193254815,+
lELF3,NONHSAG003944,ELF3,chr1,202007944,202017183,+
lNONHSAG004531,NONHSAG004531,RP5-1139B12.2,chr1,228270442,228274397,-
lTCIRG1,NONHSAG008840,TCIRG1,chr11,68039024,68050895,+
lKRT7,NONHSAG011189,KRT7,chr12,52232519,52252186,+
lNONHSAG011219,NONHSAG011219,RP11-1136G11.8,chr12,53159585,53161000,+
lNONHSAG012357,NONHSAG012357,TPCN1,chr12,113292153,113296114,+
