lncRNA_ID,gene_id,symbol,chr,start,end,strand
lNONMMUG011845,NONMMUG011845,NONMMUG011845,chr13,104583538,104626261,-
lNONMMUG011901,NONMMUG011901,NONMMUG011901,chr13,108328428,108329880,-
lNONMMUG011980,NONMMUG011980,NONMMUG011980,chr13,112463095,112463977,-
lNONMMUG011987,NONMMUG011987,NONMMUG011987,chr13,112735237,112738743,+
lNONMMUG012012,NONMMUG012012,RPI002_009776,chr13,113660747,113687415,+
lNONMMUG012087,NONMMUG012087,NONMMUG012087,chr13,118719196,118722936,+
lNONMMUG012092,NONMMUG012092,NONMMUG012092,chr13,119407377,119409427,+
lNONMMUG012230,NONMMUG012230,NONMMUG012230,chr14,14345296,14348927,-
lNONMMUG012252,NONMMUG012252,NONMMUG012252,chr14,16243350,16245088,+
lNONMMUG012381,NONMMUG012381,NONMMUG012381,chr14,22927925,22933497,+
lNONMMUG012500,NONMMUG012500,CT025649.1,chr14,28508073,28511393,-
lNONMMUG012528,NONMMUG012528,NONMMUG012528,chr14,30458035,30463279,+
lNONMMUG012534,NONMMUG012534,NONMMUG012534,chr14,30636159,30654077,+
lNONMMUG012611,NONMMUG012611,Gm15512,chr14,33365950,33370144,-
lNONMMUG012654,NONMMUG012654,NONMMUG012654,chr14,37102210,37109719,-
lNONMMUG012772,NONMMUG012772,Gm17173,chr14,44972267,45006901,-
lNONMMUG012815,NONMMUG012815,Gm10101,chr14,46829108,46832027,-
lNONMMUG012819,NONMMUG012819,NONMMUG012819,chr14,46870451,46872837,+
lNONMMUG012820,NONMMUG012820,NONMMUG012820,chr14,46877550,46878166,+
lNONMMUG012845,NONMMUG012845,NONMMUG012845,chr14,47812443,47823119,+
lNONMMUG012847,NONMMUG012847,NONMMUG012847,chr14,47898863,47945117,+
lNONMMUG012848,NONMMUG012848,NONMMUG012848,chr14,47960016,47970315,+
lNONMMUG012850,NONMMUG012850,NONMMUG012850,chr14,48047075,48058051,+
lNONMMUG012854,NONMMUG012854,NONMMUG012854,chr14,48196759,48198030,+
lNONMMUG012874,NONMMUG012874,NONMMUG012874,chr14,48871281,48881869,-
lNONMMUG012881,NONMMUG012881,NONMMUG012881,chr14,49212960,49220047,+
lNONMMUG013022,NONMMUG013022,NONMMUG013022,chr14,55116326,55116597,-
lNONMMUG013041,NONMMUG013041,NONMMUG013041,chr14,55643603,55646352,+
lNONMMUG013073,NONMMUG013073,AC154675.1,chr14,57571383,57572369,+
lNONMMUG013097,NONMMUG013097,NONMMUG013097,chr14,59627010,59629452,-
lNONMMUG013109,NONMMUG013109,NONMMUG013109,chr14,60265263,60267479,+
lNONMMUG013116,NONMMUG013116,NONMMUG013116,chr14,60484852,60599851,+
lNONMMUG013154,NONMMUG013154,NONMMUG013154,chr14,62276231,62292603,-
lNONMMUG013158,NONMMUG013158,NONMMUG013158,chr14,62377178,62380446,+
lNONMMUG013171,NONMMUG013171,NONMMUG013171,chr14,63070165,63077710,+
lNONMMUG013226,NONMMUG013226,NONMMUG013226,chr14,65171056,65176732,-
lNONMMUG013239,NONMMUG013239,NONMMUG013239,chr14,65747357,65748523,+
lNONMMUG013255,NONMMUG013255,NONMMUG013255,chr14,66636977,66638449,-
lNONMMUG013278,NONMMUG013278,NONMMUG013278,chr14,68042040,68051319,-
lNONMMUG013280,NONMMUG013280,NONMMUG013280,chr14,68384231,68407525,-
lNONMMUG013288,NONMMUG013288,NONMMUG013288,chr14,69022718,69030070,-
lNONMMUG013321,NONMMUG013321,NONMMUG013321,chr14,70100104,70101758,+
lNONMMUG013356,NONMMUG013356,NONMMUG013356,chr14,70824962,70850839,-
lNONMMUG013369,NONMMUG013369,NONMMUG013369,chr14,71733003,71758003,+
lNONMMUG013371,NONMMUG013371,NONMMUG013371,chr14,71852180,71855745,+
lNONMMUG013375,NONMMUG013375,NONMMUG013375,chr14,72376738,72383095,+
lNONMMUG013387,NONMMUG013387,NONMMUG013387,chr14,72802572,72861229,+
lNONMMUG013393,NONMMUG013393,NONMMUG013393,chr14,73056577,73108963,-
lNONMMUG013415,NONMMUG013415,NONMMUG013415,chr14,73607250,73611377,+
lNONMMUG013423,NONMMUG013423,NONMMUG013423,chr14,74608158,74615870,-
lNONMMUG013452,NONMMUG013452,NONMMUG013452,chr14,75527063,75529702,+
lNONMMUG013455,NONMMUG013455,NONMMUG013455,chr14,75638559,75642261,-
lNONMMUG013500,NONMMUG013500,NONMMUG013500,chr14,77438587,77440976,-
lNONMMUG013513,NONMMUG013513,Gm19301,chr14,78070716,78090786,+
lNONMMUG013525,NONMMUG013525,NONMMUG013525,chr14,78724837,78727721,+
lNONMMUG013543,NONMMUG013543,NONMMUG013543,chr14,79464411,79467419,-
lNONMMUG013547,NONMMUG013547,NONMMUG013547,chr14,79702452,79714280,+
lNONMMUG013566,NONMMUG013566,NONMMUG013566,chr14,86236557,86256397,-
lNONMMUG013567,NONMMUG013567,NONMMUG013567,chr14,86245938,86283688,+
lNONMMUG013590,NONMMUG013590,NONMMUG013590,chr14,92856876,92866584,-
lNONMMUG013694,NONMMUG013694,NONMMUG013694,chr14,102818163,102834758,-
lNONMMUG013698,NONMMUG013698,NONMMUG013698,chr14,103012907,103024444,+
lNONMMUG013711,NONMMUG013711,NONMMUG013711,chr14,103778950,103786211,+
lNONMMUG013712,NONMMUG013712,NONMMUG013712,chr14,103832352,103833884,-
lNONMMUG013732,NONMMUG013732,NONMMUG013732,chr14,105427558,105437716,+
lNONMMUG013755,NONMMUG013755,NONMMUG013755,chr14,107052679,107075339,-
lNONMMUG013756,NONMMUG013756,NONMMUG013756,chr14,107997067,108011384,-
lNONMMUG013771,NONMMUG013771,NONMMUG013771,chr14,112671988,112721701,-
lNONMMUG013780,NONMMUG013780,4930505G20Rik,chr14,115346220,115409588,-
lNONMMUG013890,NONMMUG013890,NONMMUG013890,chr14,122464537,122466454,+
lNONMMUG013895,NONMMUG013895,NONMMUG013895,chr14,122480971,122482949,-
lNONMMUG013968,NONMMUG013968,NONMMUG013968,chr15,6230170,6279320,+
lNONMMUG014004,NONMMUG014004,NONMMUG014004,chr15,7490785,7503373,-
lNONMMUG014020,NONMMUG014020,NONMMUG014020,chr15,8500968,8502845,+
lNONMMUG014047,NONMMUG014047,NONMMUG014047,chr15,9528267,9529828,-
lNONMMUG014086,NONMMUG014086,NONMMUG014086,chr15,12194583,12196591,-
lNONMMUG014115,NONMMUG014115,NONMMUG014115,chr15,15779993,15823426,+
lNONMMUG014162,NONMMUG014162,NONMMUG014162,chr15,25102055,25128377,-
lNONMMUG014186,NONMMUG014186,NONMMUG014186,chr15,26600261,26602267,-
lNONMMUG014207,NONMMUG014207,NONMMUG014207,chr15,28045817,28066771,-
lNONMMUG014289,NONMMUG014289,NONMMUG014289,chr15,34744746,34752186,-
lNONMMUG014299,NONMMUG014299,NONMMUG014299,chr15,35307009,35328535,-
lNONMMUG014373,NONMMUG014373,NONMMUG014373,chr15,38436277,38455193,-
lNONMMUG014387,NONMMUG014387,NONMMUG014387,chr15,39076900,39079473,+
lNONMMUG014391,NONMMUG014391,NONMMUG014391,chr15,39196426,39197403,-
lNONMMUG014428,NONMMUG014428,NONMMUG014428,chr15,41347433,41359550,+
lNONMMUG014461,NONMMUG014461,NONMMUG014461,chr15,44425623,44427854,-
lNONMMUG014566,NONMMUG014566,NONMMUG014566,chr15,57521072,57538222,-
lNONMMUG014568,NONMMUG014568,NONMMUG014568,chr15,57578207,57660067,-
lNONMMUG014618,NONMMUG014618,NONMMUG014618,chr15,59306118,59312013,+
lNONMMUG014715,NONMMUG014715,NONMMUG014715,chr15,67186090,67218755,+
lNONMMUG014775,NONMMUG014775,NONMMUG014775,chr15,74672977,74675854,+
lNONMMUG014800,NONMMUG014800,Gm15945,chr15,75661406,75663530,+
lNONMMUG014816,NONMMUG014816,NONMMUG014816,chr15,76083619,76085496,-
lNONMMUG014869,NONMMUG014869,NONMMUG014869,chr15,76945923,76949154,-
lNONMMUG014879,NONMMUG014879,NONMMUG014879,chr15,77307255,77324453,+
lNONMMUG014909,NONMMUG014909,NONMMUG014909,chr15,78179313,78180747,+
lNONMMUG014937,NONMMUG014937,NONMMUG014937,chr15,79026455,79028612,-
lNONMMUG014958,NONMMUG014958,NONMMUG014958,chr15,79510324,79512517,+
lNONMMUG015018,NONMMUG015018,4930483J18Rik,chr15,81190127,81192965,+
lNONMMUG015036,NONMMUG015036,AC158970.1,chr15,81789132,81802614,-
lNONMMUG015090,NONMMUG015090,NONMMUG015090,chr15,83250556,83265015,-
lNONMMUG015109,NONMMUG015109,NONMMUG015109,chr15,84265685,84267681,+
lNONMMUG015116,NONMMUG015116,NONMMUG015116,chr15,84564197,84577148,-
lNONMMUG015174,NONMMUG015174,NONMMUG015174,chr15,86718614,86766149,+
lNONMMUG015229,NONMMUG015229,NONMMUG015229,chr15,89498021,89499535,+
lNONMMUG015286,NONMMUG015286,NONMMUG015286,chr15,92999721,93078841,+
lNONMMUG015288,NONMMUG015288,NONMMUG015288,chr15,93009029,93024780,+
lNONMMUG015335,NONMMUG015335,NONMMUG015335,chr15,95723396,95726924,-
lNONMMUG015365,NONMMUG015365,NONMMUG015365,chr15,96460592,96474722,+
lNONMMUG015418,NONMMUG015418,NONMMUG015418,chr15,98762726,98766579,+
lNONMMUG015427,NONMMUG015427,NONMMUG015427,chr15,98928529,98929475,-
lNONMMUG015431,NONMMUG015431,NONMMUG015431,chr15,98983347,98989282,+
lNONMMUG015451,NONMMUG015451,NONMMUG015451,chr15,99596097,99602981,-
lNONMMUG015499,NONMMUG015499,NONMMUG015499,chr15,100599947,100602766,+
lNONMMUG015500,NONMMUG015500,NONMMUG015500,chr15,100613174,100615111,-
lNONMMUG015523,NONMMUG015523,NONMMUG015523,chr15,101316101,101318538,+
lNONMMUG015569,NONMMUG015569,NONMMUG015569,chr15,103095123,103104602,-
lNONMMUG015571,NONMMUG015571,AC162693.1,chr15,103123069,103146829,-
lNONMMUG015611,NONMMUG015611,NONMMUG015611,chr16,4003874,4030095,+
lNONMMUG015627,NONMMUG015627,NONMMUG015627,chr16,4466100,4475224,-
lNONMMUG015630,NONMMUG015630,NONMMUG015630,chr16,4541895,4544557,+
lNONMMUG015741,NONMMUG015741,NONMMUG015741,chr16,8997543,9228015,+
lNONMMUG015795,NONMMUG015795,NONMMUG015795,chr16,11778410,11781919,+
lNONMMUG015816,NONMMUG015816,NONMMUG015816,chr16,13437585,13439363,+
lNONMMUG015821,NONMMUG015821,NONMMUG015821,chr16,13533953,13536249,+
lNONMMUG015829,NONMMUG015829,NONMMUG015829,chr16,13754393,13760598,-
lNONMMUG015858,NONMMUG015858,NONMMUG015858,chr16,14361566,14364369,+
lNONMMUG015863,NONMMUG015863,NONMMUG015863,chr16,14704665,14757386,-
lNONMMUG015962,NONMMUG015962,4930588K23Rik,chr16,18591902,18609752,+
lNONMMUG016012,NONMMUG016012,NONMMUG016012,chr16,20621533,20623275,+
lNONMMUG016074,NONMMUG016074,B630019A10Rik,chr16,23175279,23224447,+
lNONMMUG016082,NONMMUG016082,NONMMUG016082,chr16,23332606,23334749,+
lNONMMUG016169,NONMMUG016169,NONMMUG016169,chr16,29809388,29814108,-
lNONMMUG016174,NONMMUG016174,CT025592.2,chr16,29907518,29946754,-
lNONMMUG016178,NONMMUG016178,CT030736.1,chr16,29986315,30021430,+
lNONMMUG016283,NONMMUG016283,RP23-324J8.6,chr16,32807482,32811206,+
lNONMMUG016328,NONMMUG016328,Gm15829,chr16,33966238,33967313,+
lNONMMUG016429,NONMMUG016429,NONMMUG016429,chr16,38017200,38054526,+
lNONMMUG016440,NONMMUG016440,Gm15649,chr16,38302615,38308189,+
lNONMMUG016460,NONMMUG016460,NONMMUG016460,chr16,38623025,38623679,-
lNONMMUG016567,NONMMUG016567,NONMMUG016567,chr16,43979342,43983354,+
lNONMMUG016596,NONMMUG016596,NONMMUG016596,chr16,45234594,45237357,+
lNONMMUG016617,NONMMUG016617,NONMMUG016617,chr16,45898666,45903614,+
lNONMMUG016623,NONMMUG016623,NONMMUG016623,chr16,46021958,46027375,-
lNONMMUG016659,NONMMUG016659,NONMMUG016659,chr16,49810094,49865096,-
lNONMMUG016704,NONMMUG016704,NONMMUG016704,chr16,52829122,52995190,+
lNONMMUG016772,NONMMUG016772,NONMMUG016772,chr16,58734346,58793126,+
lNONMMUG016823,NONMMUG016823,NONMMUG016823,chr16,65562698,65567012,+
lNONMMUG016864,NONMMUG016864,NONMMUG016864,chr16,69951842,70006481,-
lNONMMUG016943,NONMMUG016943,NONMMUG016943,chr16,76229302,76249706,-
lNONMMUG016952,NONMMUG016952,NONMMUG016952,chr16,76548691,76573147,+
lNONMMUG016953,NONMMUG016953,NONMMUG016953,chr16,76585333,76635181,-
lNONMMUG017024,NONMMUG017024,NONMMUG017024,chr16,82172303,82194722,+
lNONMMUG017059,NONMMUG017059,NONMMUG017059,chr16,86236163,86341718,+
lNONMMUG017090,NONMMUG017090,NONMMUG017090,chr16,88367901,88388000,-
lNONMMUG017117,NONMMUG017117,NONMMUG017117,chr16,90509056,90515699,-
lNONMMUG017129,NONMMUG017129,NONMMUG017129,chr16,90925531,90932555,+
lNONMMUG017140,NONMMUG017140,NONMMUG017140,chr16,91273034,91311226,-
lNONMMUG017141,NONMMUG017141,NONMMUG017141,chr16,91296396,91303846,-
lNONMMUG017147,NONMMUG017147,NONMMUG017147,chr16,91413276,91414440,+
lNONMMUG017176,NONMMUG017176,NONMMUG017176,chr16,92015411,92022340,+
lNONMMUG017182,NONMMUG017182,NONMMUG017182,chr16,92117675,92245468,+
lNONMMUG017184,NONMMUG017184,NONMMUG017184,chr16,92245754,92254327,+
lNONMMUG017192,NONMMUG017192,NONMMUG017192,chr16,92478610,92497367,+
lNONMMUG017203,NONMMUG017203,NONMMUG017203,chr16,93127840,93142092,-
lNONMMUG017207,NONMMUG017207,NONMMUG017207,chr16,93379266,93461072,-
lNONMMUG017260,NONMMUG017260,NONMMUG017260,chr16,95797893,95805349,+
lNONMMUG017281,NONMMUG017281,NONMMUG017281,chr16,96200712,96201796,+
lNONMMUG017303,NONMMUG017303,AC163298.1,chr16,97994600,97997420,-
lNONMMUG017334,NONMMUG017334,NONMMUG017334,chr17,3550259,3557734,-
lNONMMUG017338,NONMMUG017338,NONMMUG017338,chr17,4044657,4082995,-
lNONMMUG017367,NONMMUG017367,RP23-251I6.1,chr17,5798656,5803242,+
lNONMMUG017369,NONMMUG017369,NONMMUG017369,chr17,5818064,5824368,-
lNONMMUG017387,NONMMUG017387,NONMMUG017387,chr17,6430172,6432639,+
lNONMMUG017400,NONMMUG017400,NONMMUG017400,chr17,6893639,6901761,+
lNONMMUG017445,NONMMUG017445,NONMMUG017445,chr17,9750751,9775870,-
lNONMMUG017499,NONMMUG017499,NONMMUG017499,chr17,12960511,12961559,+
lNONMMUG017512,NONMMUG017512,NONMMUG017512,chr17,13450143,13474063,-
lNONMMUG017515,NONMMUG017515,Gm16050,chr17,13502198,13511193,+
lNONMMUG017557,NONMMUG017557,AC154378.1,chr17,15374999,15379475,+
lNONMMUG017630,NONMMUG017630,NONMMUG017630,chr17,21062178,21103347,+
lNONMMUG017639,NONMMUG017639,NONMMUG017639,chr17,21511991,21514496,+
lNONMMUG017640,NONMMUG017640,NONMMUG017640,chr17,21527962,21533184,+
lNONMMUG017672,NONMMUG017672,NONMMUG017672,chr17,22497368,22578437,+
lNONMMUG017697,NONMMUG017697,NONMMUG017697,chr17,23700187,23701203,+
lNONMMUG017702,NONMMUG017702,AC122821.2,chr17,23790531,23794242,+
lNONMMUG017804,NONMMUG017804,NONMMUG017804,chr17,26136654,26138681,-
lNONMMUG017814,NONMMUG017814,NONMMUG017814,chr17,26467454,26490969,-
lNONMMUG017834,NONMMUG017834,NONMMUG017834,chr17,27005423,27008639,+
lNONMMUG017898,NONMMUG017898,NONMMUG017898,chr17,28868407,28877002,-
lNONMMUG017914,NONMMUG017914,NONMMUG017914,chr17,29093415,29094461,-
lNONMMUG017915,NONMMUG017915,Gm16194,chr17,29114144,29133811,+
lNONMMUG017944,NONMMUG017944,NONMMUG017944,chr17,29766307,29773999,-
lNONMMUG017949,NONMMUG017949,NONMMUG017949,chr17,29997975,30004716,-
lNONMMUG017965,NONMMUG017965,NONMMUG017965,chr17,30923747,30963262,-
lNONMMUG017975,NONMMUG017975,NONMMUG017975,chr17,31401383,31405675,+
lNONMMUG017996,NONMMUG017996,NONMMUG017996,chr17,31856040,31858041,-
lNONMMUG018004,NONMMUG018004,Pdxk-ps,chr17,32076082,32091423,-
lNONMMUG018075,NONMMUG018075,BC051226,chr17,33907942,33909394,-
lNONMMUG018097,NONMMUG018097,Col11a2,chr17,34083842,34095309,-
lNONMMUG018106,NONMMUG018106,NONMMUG018106,chr17,34163552,34164783,+
lNONMMUG018235,NONMMUG018235,Gm20508,chr17,35991866,35993738,+
lNONMMUG018246,NONMMUG018246,NONMMUG018246,chr17,36157613,36160072,-
lNONMMUG018267,NONMMUG018267,NONMMUG018267,chr17,36398685,36451848,+
lNONMMUG018350,NONMMUG018350,NONMMUG018350,chr17,43015302,43016435,-
lNONMMUG018356,NONMMUG018356,NONMMUG018356,chr17,43350623,43360596,-
lNONMMUG018412,NONMMUG018412,NONMMUG018412,chr17,45885345,45889135,+
lNONMMUG018488,NONMMUG018488,NONMMUG018488,chr17,48092288,48095640,+
lNONMMUG018503,NONMMUG018503,NONMMUG018503,chr17,49238944,49312960,-
lNONMMUG018566,NONMMUG018566,NONMMUG018566,chr17,52592980,52602660,-
lNONMMUG018571,NONMMUG018571,NONMMUG018571,chr17,53553898,53556674,-
lNONMMUG018587,NONMMUG018587,NONMMUG018587,chr17,55405288,55405746,-
lNONMMUG018635,NONMMUG018635,NONMMUG018635,chr17,57165126,57167787,+
lNONMMUG018666,NONMMUG018666,NONMMUG018666,chr17,62885076,62887633,+
lNONMMUG018716,NONMMUG018716,NONMMUG018716,chr17,65904809,65916710,+
lNONMMUG018729,NONMMUG018729,NONMMUG018729,chr17,66241046,66243171,-
lNONMMUG018757,NONMMUG018757,NONMMUG018757,chr17,67559747,67629332,-
lNONMMUG018790,NONMMUG018790,NONMMUG018790,chr17,69473604,69475875,-
lNONMMUG018813,NONMMUG018813,NONMMUG018813,chr17,70861167,70861556,-
lNONMMUG018830,NONMMUG018830,NONMMUG018830,chr17,71333200,71341804,-
lNONMMUG018858,NONMMUG018858,NONMMUG018858,chr17,73054858,73085507,-
lNONMMUG018897,NONMMUG018897,NONMMUG018897,chr17,74942473,74950693,-
lNONMMUG018914,NONMMUG018914,NONMMUG018914,chr17,78400318,78402535,+
lNONMMUG018928,NONMMUG018928,AC154274.1,chr17,78882041,78892501,+
lNONMMUG018952,NONMMUG018952,NONMMUG018952,chr17,79905038,79912939,-
lNONMMUG018987,NONMMUG018987,NONMMUG018987,chr17,81317364,81319844,-
lNONMMUG019013,NONMMUG019013,NONMMUG019013,chr17,82933454,82956411,-
lNONMMUG019015,NONMMUG019015,NONMMUG019015,chr17,83017636,83021260,-
lNONMMUG019032,NONMMUG019032,NONMMUG019032,chr17,83545034,83566467,-
lNONMMUG019086,NONMMUG019086,NONMMUG019086,chr17,85862041,85928587,-
lNONMMUG019088,NONMMUG019088,NONMMUG019088,chr17,86155687,86167661,-
lNONMMUG019129,NONMMUG019129,NONMMUG019129,chr17,87462592,87493061,-
lNONMMUG019143,NONMMUG019143,NONMMUG019143,chr17,88285170,88308751,-
lNONMMUG019222,NONMMUG019222,NONMMUG019222,chr18,4198054,4201503,+
lNONMMUG019223,NONMMUG019223,NONMMUG019223,chr18,4353546,4368945,+
lNONMMUG019242,NONMMUG019242,NONMMUG019242,chr18,5143104,5145248,-
lNONMMUG019243,NONMMUG019243,NONMMUG019243,chr18,5143744,5145248,+
lNONMMUG019377,NONMMUG019377,NONMMUG019377,chr18,13283800,13306338,-
lNONMMUG019378,NONMMUG019378,NONMMUG019378,chr18,13508398,13523800,+
lNONMMUG019392,NONMMUG019392,NONMMUG019392,chr18,15064021,15065329,+
lNONMMUG019394,NONMMUG019394,NONMMUG019394,chr18,15070086,15071381,+
lNONMMUG019483,NONMMUG019483,NONMMUG019483,chr18,23931978,23954955,-
lNONMMUG019496,NONMMUG019496,NONMMUG019495,chr18,24422288,24430338,-
lNONMMUG019546,NONMMUG019546,NONMMUG019546,chr18,30503941,30516145,+
lNONMMUG019571,NONMMUG019571,AC126686.1,chr18,32153475,32160428,+
lNONMMUG019609,NONMMUG019609,NONMMUG019609,chr18,34166809,34184041,+
lNONMMUG019680,NONMMUG019680,NONMMUG019680,chr18,36515580,36517981,+
lNONMMUG019751,NONMMUG019751,NONMMUG019751,chr18,38482917,38489303,+
lNONMMUG019795,NONMMUG019795,NONMMUG019795,chr18,42273868,42275522,-
lNONMMUG019820,NONMMUG019820,NONMMUG019820,chr18,44315648,44328010,+
lNONMMUG019859,NONMMUG019859,NONMMUG019859,chr18,46464826,46488730,+
lNONMMUG019875,NONMMUG019875,NONMMUG019875,chr18,47154188,47156186,+
lNONMMUG019948,NONMMUG019948,NONMMUG019948,chr18,54482764,54496585,-
lNONMMUG019964,NONMMUG019964,NONMMUG019964,chr18,55080565,55083250,+
lNONMMUG019978,NONMMUG019978,NONMMUG019978,chr18,56687380,56692978,-
lNONMMUG019981,NONMMUG019981,NONMMUG019981,chr18,56788207,56791554,-
lNONMMUG019999,NONMMUG019999,NONMMUG019999,chr18,57478087,57500889,-
lNONMMUG020008,NONMMUG020008,NONMMUG020008,chr18,58055706,58057913,-
lNONMMUG020009,NONMMUG020009,NONMMUG020009,chr18,58056154,58059463,+
lNONMMUG020021,NONMMUG020021,NONMMUG020021,chr18,58963573,58964688,+
lNONMMUG020038,NONMMUG020038,NONMMUG020038,chr18,60521816,60526391,-
lNONMMUG020073,NONMMUG020073,NONMMUG020073,chr18,61458255,61459511,+
lNONMMUG020090,NONMMUG020090,NONMMUG020090,chr18,62046024,62100946,-
lNONMMUG020092,NONMMUG020092,NONMMUG020092,chr18,62182537,62184570,-
lNONMMUG020106,NONMMUG020106,RP23-192H11.1,chr18,63399246,63421197,+
lNONMMUG020126,NONMMUG020126,NONMMUG020126,chr18,64792391,64806535,-
lNONMMUG020140,NONMMUG020140,NONMMUG020140,chr18,65520827,65542252,-
lNONMMUG020156,NONMMUG020156,NONMMUG020156,chr18,66111853,66120300,+
lNONMMUG020165,NONMMUG020165,NONMMUG020165,chr18,66741398,66999058,+
lNONMMUG020170,NONMMUG020170,NONMMUG020170,chr18,67203530,67205970,-
lNONMMUG020189,NONMMUG020189,NONMMUG020189,chr18,67724341,67726499,+
lNONMMUG020230,NONMMUG020230,NONMMUG020230,chr18,69117430,69134183,-
lNONMMUG020249,NONMMUG020249,NONMMUG020249,chr18,69885223,69911467,-
lNONMMUG020262,NONMMUG020262,NONMMUG020262,chr18,70626364,70629131,+
lNONMMUG020296,NONMMUG020296,NONMMUG020296,chr18,72908889,72921090,-
lNONMMUG020298,NONMMUG020298,NONMMUG020298,chr18,73190971,73230716,-
lNONMMUG020340,NONMMUG020340,NONMMUG020340,chr18,74939322,74940336,-
lNONMMUG020344,NONMMUG020344,NONMMUG020344,chr18,75288659,75297329,-
lNONMMUG020361,NONMMUG020361,NONMMUG020361,chr18,75835019,75838426,+
lNONMMUG020409,NONMMUG020409,NONMMUG020409,chr18,78816193,78817291,-
lNONMMUG020449,NONMMUG020449,NONMMUG020449,chr18,81319491,81333950,+
lNONMMUG020451,NONMMUG020451,NONMMUG020451,chr18,81469898,81488401,+
lNONMMUG020469,NONMMUG020469,NONMMUG020469,chr18,82765326,82783203,+
lNONMMUG020478,NONMMUG020478,NONMMUG020478,chr18,83011669,83027829,+
lNONMMUG020480,NONMMUG020480,NONMMUG020480,chr18,83030852,83064704,+
lNONMMUG020492,NONMMUG020492,NONMMUG020492,chr18,83631224,83637961,-
lNONMMUG020507,NONMMUG020507,NONMMUG020507,chr18,84683156,84683724,-
lNONMMUG020512,NONMMUG020512,NONMMUG020512,chr18,84745207,84755883,+
lNONMMUG020568,NONMMUG020568,NONMMUG020568,chr19,3689691,3708184,-
lNONMMUG020600,NONMMUG020600,NONMMUG020600,chr19,4257705,4258820,+
lNONMMUG020614,NONMMUG020614,NONMMUG020614,chr19,4625396,4629857,+
lNONMMUG020629,NONMMUG020629,NONMMUG020629,chr19,4991356,5001780,-
lNONMMUG020682,NONMMUG020682,NONMMUG020682,chr19,5912821,5914854,+
lNONMMUG020683,NONMMUG020683,NONMMUG020683,chr19,5920970,5923294,-
lNONMMUG020795,NONMMUG020795,NONMMUG020795,chr19,9946374,9971741,+
lNONMMUG020831,NONMMUG020831,NONMMUG020831,chr19,10740946,10786043,+
lNONMMUG020854,NONMMUG020854,NONMMUG020854,chr19,11815239,11846607,+
lNONMMUG020897,NONMMUG020897,NONMMUG020897,chr19,16064128,16091186,+
lNONMMUG020917,NONMMUG020917,Gm9806,chr19,16780546,16781103,+
lNONMMUG020918,NONMMUG020918,NONMMUG020918,chr19,17028514,17031885,+
lNONMMUG020952,NONMMUG020952,NONMMUG020952,chr19,20005620,20010191,-
lNONMMUG020968,NONMMUG020968,NONMMUG020968,chr19,20956605,20974783,+
lNONMMUG021036,NONMMUG021036,NONMMUG021036,chr19,24085367,24090390,+
lNONMMUG021081,NONMMUG021081,NONMMUG021081,chr19,27175708,27187921,-
lNONMMUG021087,NONMMUG021087,NONMMUG021084,chr19,27344717,27356420,+
lNONMMUG021089,NONMMUG021089,NONMMUG021089,chr19,27430036,27432631,+
lNONMMUG021106,NONMMUG021106,4933413C19Rik,chr19,28580532,28583295,-
lNONMMUG021119,NONMMUG021119,NONMMUG021119,chr19,29046244,29049198,+
lNONMMUG021131,NONMMUG021131,NONMMUG021131,chr19,29355340,29356366,-
lNONMMUG021205,NONMMUG021205,NONMMUG021205,chr19,32470354,32480343,-
lNONMMUG021207,NONMMUG021207,NONMMUG021207,chr19,32606206,32609215,+
lNONMMUG021242,NONMMUG021242,AC102249.1,chr19,34474807,34481547,+
lNONMMUG021249,NONMMUG021249,NONMMUG021249,chr19,34709530,34713128,-
lNONMMUG021280,NONMMUG021280,NONMMUG021280,chr19,37263967,37267108,+
lNONMMUG021286,NONMMUG021286,NONMMUG021286,chr19,37464891,37497245,+
lNONMMUG021297,NONMMUG021297,I830134H01Rik,chr19,38051773,38054528,-
lNONMMUG021347,NONMMUG021347,NONMMUG021347,chr19,40754624,40757529,+
lNONMMUG021382,NONMMUG021382,NONMMUG021382,chr19,42086707,42090170,-
lNONMMUG021397,NONMMUG021397,NONMMUG021397,chr19,42566035,42567962,+
lNONMMUG021439,NONMMUG021439,NONMMUG021439,chr19,44195208,44205456,-
lNONMMUG021450,NONMMUG021450,AC138457.1,chr19,44685772,44695346,-
lNONMMUG021463,NONMMUG021463,NONMMUG021463,chr19,45086002,45104374,+
lNONMMUG021466,NONMMUG021466,NONMMUG021466,chr19,45299754,45311011,-
lNONMMUG021567,NONMMUG021567,NONMMUG021567,chr19,48811135,48813495,+
lNONMMUG021600,NONMMUG021600,NONMMUG021600,chr19,53390788,53391795,+
lNONMMUG021639,NONMMUG021639,NONMMUG021639,chr19,55127374,55139765,+
lNONMMUG021700,NONMMUG021700,NONMMUG021700,chr19,57497060,57512788,+
lNONMMUG021745,NONMMUG021745,NONMMUG021745,chr19,59493135,59559391,+
lNONMMUG021795,NONMMUG021795,NONMMUG021795,chr2,3330750,3332045,-
lNONMMUG021888,NONMMUG021888,Gm13391,chr2,6466084,6478620,+
lNONMMUG021934,NONMMUG021934,NONMMUG021934,chr2,9470349,9520183,-
lNONMMUG021936,NONMMUG021936,Gm13218,chr2,9591218,9597843,-
lNONMMUG021943,NONMMUG021943,9230102O04Rik,chr2,9876076,9878589,-
