lncRNA_ID,gene_id,symbol,chr,start,end,strand
lENSMUSG00000082217,ENSMUSG00000082217,Gm1401,chr6,33247327,33248099,-
lENSMUSG00000074753,ENSMUSG00000074753,Gm14092,chr2,145550651,145554982,-
lENSMUSG00000086478,ENSMUSG00000086478,Gm14102,chr2,132958441,132959805,+
lENSMUSG00000083126,ENSMUSG00000083126,Gm14109,chr2,147402953,147403262,-
lENSMUSG00000081314,ENSMUSG00000081314,Gm14132,chr2,149333070,149334789,-
lENSMUSG00000083055,ENSMUSG00000083055,Gm14140,chr2,150110581,150111576,-
lENSMUSG00000082341,ENSMUSG00000082341,Gm14143,chr2,150933532,150933889,+
lENSMUSG00000086030,ENSMUSG00000086030,Gm14255,chr2,162867078,162868194,-
lENSMUSG00000084013,ENSMUSG00000084013,Gm14270,chr2,170285034,170285880,+
lENSMUSG00000085426,ENSMUSG00000085426,Gm14272,chr2,171988194,171989195,-
lENSMUSG00000082975,ENSMUSG00000082975,Gm14363,chrX,5399248,5402129,-
lENSMUSG00000109501,ENSMUSG00000109501,Gm14377,chr7,47110850,47125990,+
lENSMUSG00000080888,ENSMUSG00000080888,Gm14387,chr2,175086500,175089918,+
lENSMUSG00000081949,ENSMUSG00000081949,Gm14392,chr2,175104453,175110015,-
lENSMUSG00000086077,ENSMUSG00000086077,Gm14396,chr2,74695519,74697365,+
lENSMUSG00000083817,ENSMUSG00000083817,Gm14400,chr2,177225472,177228963,-
lENSMUSG00000083170,ENSMUSG00000083170,Gm14405,chr2,176851850,176855548,-
lENSMUSG00000082377,ENSMUSG00000082377,Gm14415,chr2,177103563,177106488,-
lENSMUSG00000082724,ENSMUSG00000082724,Gm14416,chr2,177138659,177142331,+
lENSMUSG00000083111,ENSMUSG00000083111,Gm14421,chr2,177053515,177056838,-
lENSMUSG00000082112,ENSMUSG00000082112,Gm14445,chr2,175038120,175041036,+
lENSMUSG00000081013,ENSMUSG00000081013,Gm14497,chr2,154086834,154087414,-
lENSMUSG00000080862,ENSMUSG00000080862,Gm14523,chrX,23364505,23365063,-
lENSMUSG00000096137,ENSMUSG00000096137,Gm14527,chrX,29619026,29646381,-
lENSMUSG00000082799,ENSMUSG00000082799,Gm14554,chrX,35804768,35820640,+
lENSMUSG00000082839,ENSMUSG00000082839,Gm14588,chrX,43473782,43473954,-
lENSMUSG00000081638,ENSMUSG00000081638,Gm14594,chrX,54441738,54456930,+
lENSMUSG00000094975,ENSMUSG00000094975,Gm14595,chrX,54714789,54729932,+
lENSMUSG00000094698,ENSMUSG00000094698,Gm14596,chrX,54350694,54365856,+
lENSMUSG00000096308,ENSMUSG00000096308,Gm14598,chrX,54237714,54253212,+
lENSMUSG00000081937,ENSMUSG00000081937,Gm14599,chrX,53816128,53820026,-
lENSMUSG00000083249,ENSMUSG00000083249,Gm14623,chrX,55862222,55876613,+
lENSMUSG00000081100,ENSMUSG00000081100,Gm14630,chrX,57631708,57631954,-
lENSMUSG00000085225,ENSMUSG00000085225,Gm14637,chr2,170576053,170578424,+
lENSMUSG00000086114,ENSMUSG00000086114,Gm14642,chr2,173394565,173395720,+
lENSMUSG00000081752,ENSMUSG00000081752,Gm14680,chrX,62775584,62776685,-
lENSMUSG00000081814,ENSMUSG00000081814,Gm14695,chrX,74783671,74786540,+
lENSMUSG00000082824,ENSMUSG00000082824,Gm14716,chrX,76631433,76632151,+
lENSMUSG00000082842,ENSMUSG00000082842,Gm14748,chrX,77733667,77737745,+
lENSMUSG00000082635,ENSMUSG00000082635,Gm14750,chrX,77988362,77992734,+
lENSMUSG00000084340,ENSMUSG00000084340,Gm14766,chrX,85790872,85791239,+
lENSMUSG00000059972,ENSMUSG00000059972,Gm14773,chrX,91155167,91155791,+
lENSMUSG00000083421,ENSMUSG00000083421,Gm14776,chrX,87771338,87772352,-
lENSMUSG00000080283,ENSMUSG00000080283,Gm14806,chrX,95380370,95382480,-
lENSMUSG00000080813,ENSMUSG00000080813,Gm14828,chrX,100337513,100338668,+
lENSMUSG00000083936,ENSMUSG00000083936,Gm14829,chrX,100329691,100330829,+
lENSMUSG00000081567,ENSMUSG00000081567,Gm14838,chrX,103083002,103083250,+
lENSMUSG00000081716,ENSMUSG00000081716,Gm14839,chrX,102735985,102738618,+
lENSMUSG00000082812,ENSMUSG00000082812,Gm14860,chrX,103514921,103515350,+
lENSMUSG00000084219,ENSMUSG00000084219,Gm14876,chrX,106337589,106341715,-
lENSMUSG00000081160,ENSMUSG00000081160,Gm14897,chrX,114857886,114858093,+
lENSMUSG00000082636,ENSMUSG00000082636,Gm14923,chrX,112774103,112775727,+
lENSMUSG00000086431,ENSMUSG00000086431,Gm14929,chrX,119747625,119749677,-
lENSMUSG00000085536,ENSMUSG00000085536,Gm14950,chrX,123664061,123666949,-
lENSMUSG00000082261,ENSMUSG00000082261,Gm14999,chrX,136356654,136357278,-
lENSMUSG00000083828,ENSMUSG00000083828,Gm15006,chrX,136544873,136545995,+
lENSMUSG00000081292,ENSMUSG00000081292,Gm15018,chrX,134905998,134906631,-
lENSMUSG00000081463,ENSMUSG00000081463,Gm15049,chrX,142775884,142776347,-
lENSMUSG00000095994,ENSMUSG00000095994,Gm15084,chrX,148946234,148947736,+
lENSMUSG00000081827,ENSMUSG00000081827,Gm15103,chrX,150032992,150034051,+
lENSMUSG00000072929,ENSMUSG00000072929,Gm15109,chrX,148290865,148354730,+
lENSMUSG00000084112,ENSMUSG00000084112,Gm15112,chrX,148548191,148549359,+
lENSMUSG00000084001,ENSMUSG00000084001,Gm15113,chrX,148379233,148380419,+
lENSMUSG00000081945,ENSMUSG00000081945,Gm15121,chr7,103455525,103464151,-
lENSMUSG00000082995,ENSMUSG00000082995,Gm15126,chrX,148738111,148739135,+
lENSMUSG00000087677,ENSMUSG00000087677,Gm15226,chrX,166618101,166621542,-
lENSMUSG00000085250,ENSMUSG00000085250,Gm15234,chr3,94658960,94660115,+
lENSMUSG00000082650,ENSMUSG00000082650,Gm15358,chr8,19513877,19514397,-
lENSMUSG00000082513,ENSMUSG00000082513,Gm15374,chr1,88151037,88151881,+
lENSMUSG00000083416,ENSMUSG00000083416,Gm15378,chrX,75143423,75143630,+
lENSMUSG00000083582,ENSMUSG00000083582,Gm15393,chr1,121507584,121507803,-
lENSMUSG00000086691,ENSMUSG00000086691,Gm15432,chrX,29564013,29564208,-
lENSMUSG00000107265,ENSMUSG00000107265,Gm15469,chr5,31135752,31137344,-
lENSMUSG00000084772,ENSMUSG00000084772,Gm15473,chr6,17058805,17064996,-
lENSMUSG00000085713,ENSMUSG00000085713,Gm15736,chr5,113644962,113645682,+
lENSMUSG00000082825,ENSMUSG00000082825,Gm15741,chr4,114165122,114165876,-
lENSMUSG00000086021,ENSMUSG00000086021,Gm15767,chr6,147242526,147243801,-
lENSMUSG00000082308,ENSMUSG00000082308,Gm15770,chr5,142852615,142853199,-
lENSMUSG00000081849,ENSMUSG00000081849,Gm15847,chr5,73013527,73017236,+
lENSMUSG00000083120,ENSMUSG00000083120,Gm15854,chr6,129972379,129992844,-
lENSMUSG00000090080,ENSMUSG00000090080,Gm15872,chr1,193187273,193192379,+
lENSMUSG00000085254,ENSMUSG00000085254,Gm15881,chr8,58699845,58700787,-
lENSMUSG00000085068,ENSMUSG00000085068,Gm15895,chr8,110805637,110807477,+
lENSMUSG00000080917,ENSMUSG00000080917,Gm15925,chr7,3788882,3799631,-
lENSMUSG00000083309,ENSMUSG00000083309,Gm15926,chr7,4207831,4208668,+
lENSMUSG00000086766,ENSMUSG00000086766,Gm15969,chr4,148913510,148914324,-
lENSMUSG00000107132,ENSMUSG00000107132,Gm15997,chr5,149489055,149538030,-
lENSMUSG00000085063,ENSMUSG00000085063,Gm16024,chr4,155616408,155616787,+
lENSMUSG00000090128,ENSMUSG00000090128,Gm16038,chr1,85115318,85117237,+
lENSMUSG00000085464,ENSMUSG00000085464,Gm16208,chr8,107029674,107031188,-
lENSMUSG00000089950,ENSMUSG00000089950,Gm16215,chr3,144847573,144848210,+
lENSMUSG00000082069,ENSMUSG00000082069,Gm16242,chr6,129795803,129813936,-
lENSMUSG00000100987,ENSMUSG00000100987,Gm1627,chr1,133962161,133971938,+
lENSMUSG00000089991,ENSMUSG00000089991,Gm16332,chr1,139862956,139936477,-
lENSMUSG00000089651,ENSMUSG00000089651,Gm16353,chr9,75132958,75134181,-
lENSMUSG00000080250,ENSMUSG00000080250,Gm16400,chrX,147720977,147722892,+
lENSMUSG00000082817,ENSMUSG00000082817,Gm16428,chrX,54130709,54144172,+
lENSMUSG00000083069,ENSMUSG00000083069,Gm16431,chrX,54968282,54988695,+
lENSMUSG00000094118,ENSMUSG00000094118,Gm16445,chrX,154152688,154155509,-
lENSMUSG00000094763,ENSMUSG00000094763,Gm1647,chr3,69131232,69157177,+
lENSMUSG00000097534,ENSMUSG00000097534,Gm16675,chr8,46668807,46739515,-
lENSMUSG00000097804,ENSMUSG00000097804,Gm16685,chr3,7612704,7690001,+
lENSMUSG00000097823,ENSMUSG00000097823,Gm16701,chr1,166998294,167000841,-
lENSMUSG00000102548,ENSMUSG00000102548,Gm16701,chr1,166974022,166999728,-
lENSMUSG00000097777,ENSMUSG00000097777,Gm16794,chr9,95942044,95959393,-
lENSMUSG00000085253,ENSMUSG00000085253,Gm16833,chr9,9236287,9260883,+
lENSMUSG00000096981,ENSMUSG00000096981,Gm16845,chr9,22071001,22086122,+
lENSMUSG00000097899,ENSMUSG00000097899,Gm16894,chr1,40076227,40085851,-
lENSMUSG00000097325,ENSMUSG00000097325,Gm16897,chr1,194955758,194976960,-
lENSMUSG00000097749,ENSMUSG00000097749,Gm16938,chr7,98177193,98179401,+
lENSMUSG00000097456,ENSMUSG00000097456,Gm16958,chr3,127161303,127168288,+
lENSMUSG00000097170,ENSMUSG00000097170,Gm16982,chr7,141610065,141613747,-
lENSMUSG00000091659,ENSMUSG00000091659,Gm17099,chr9,45172996,45175161,+
lENSMUSG00000061115,ENSMUSG00000061115,Gm17113,chr7,29183035,29183383,+
lENSMUSG00000106894,ENSMUSG00000106894,Gm17130,chr5,32005976,32010863,-
lENSMUSG00000090589,ENSMUSG00000090589,Gm17180,chr2,180099912,180101502,+
lENSMUSG00000090642,ENSMUSG00000090642,Gm17182,chr5,53047686,53049188,-
lENSMUSG00000091908,ENSMUSG00000091908,Gm17231,chr9,57777864,57834295,+
lENSMUSG00000096922,ENSMUSG00000096922,Gm17308,chr3,5090275,5094776,+
lENSMUSG00000097604,ENSMUSG00000097604,Gm17322,chr9,57998040,58007451,+
lENSMUSG00000097205,ENSMUSG00000097205,Gm17540,chr9,40531154,40533620,+
lENSMUSG00000097482,ENSMUSG00000097482,Gm17634,chr1,105356006,105361737,+
lENSMUSG00000097204,ENSMUSG00000097204,Gm17690,chr3,96167463,96172416,-
lENSMUSG00000107181,ENSMUSG00000107181,Gm17768,chr7,43078050,43096419,+
lENSMUSG00000104031,ENSMUSG00000104031,Gm17771,chr3,19934241,19935388,+
lENSMUSG00000100842,ENSMUSG00000100842,Gm17790,chrY,1736186,1737414,+
lENSMUSG00000106484,ENSMUSG00000106484,Gm17833,chr5,114108925,114109990,+
lENSMUSG00000103698,ENSMUSG00000103698,Gm17877,chr3,9971187,9972001,-
lENSMUSG00000105792,ENSMUSG00000105792,Gm17887,chr3,36421575,36422122,+
lENSMUSG00000106806,ENSMUSG00000106806,Gm17906,chr5,74883334,74884235,+
lENSMUSG00000100515,ENSMUSG00000100515,Gm17916,chr1,115668987,115684624,-
lENSMUSG00000099342,ENSMUSG00000099342,Gm18180,chr1,86014402,86015886,-
lENSMUSG00000099571,ENSMUSG00000099571,Gm18182,chr1,117747030,117751372,-
lENSMUSG00000098900,ENSMUSG00000098900,Gm18190,chr7,7265497,7278267,-
lENSMUSG00000092523,ENSMUSG00000092523,Gm18191,chr7,8773325,8777247,-
lENSMUSG00000099569,ENSMUSG00000099569,Gm18301,chr1,52134442,52135330,-
lENSMUSG00000107489,ENSMUSG00000107489,Gm18325,chr6,115159096,115159931,-
lENSMUSG00000101279,ENSMUSG00000101279,Gm18342,chr1,85067393,85080236,-
lENSMUSG00000100687,ENSMUSG00000100687,Gm18357,chr7,48363920,48364500,+
lENSMUSG00000092256,ENSMUSG00000092256,Gm18359,chr7,85476954,85482015,+
lENSMUSG00000104517,ENSMUSG00000104517,Gm18407,chr1,165643898,165644688,-
lENSMUSG00000108269,ENSMUSG00000108269,Gm18422,chr6,100247228,100250345,+
lENSMUSG00000103177,ENSMUSG00000103177,Gm18427,chr3,60020354,60020869,-
lENSMUSG00000103588,ENSMUSG00000103588,Gm18445,chr1,173986925,174001972,-
lENSMUSG00000107183,ENSMUSG00000107183,Gm18452,chr5,79507400,79508511,+
lENSMUSG00000107100,ENSMUSG00000107100,Gm18482,chr6,19773954,19777545,-
lENSMUSG00000083892,ENSMUSG00000083892,Gm1848,chrX,21146843,21147640,+
lENSMUSG00000103460,ENSMUSG00000103460,Gm18491,chr3,20782469,20784063,-
lENSMUSG00000102626,ENSMUSG00000102626,Gm18553,chr1,138983863,138984497,-
lENSMUSG00000107746,ENSMUSG00000107746,Gm18690,chr6,133017393,133018378,-
lENSMUSG00000107602,ENSMUSG00000107602,Gm18691,chr6,133086486,133087888,-
lENSMUSG00000097895,ENSMUSG00000097895,Gm18709,chr8,120727262,120727943,+
lENSMUSG00000100955,ENSMUSG00000100955,Gm18728,chr1,103171925,103268593,+
lENSMUSG00000099473,ENSMUSG00000099473,Gm18775,chr1,17993009,17999622,-
lENSMUSG00000107833,ENSMUSG00000107833,Gm18791,chr2,39153963,39154689,+
lENSMUSG00000100356,ENSMUSG00000100356,Gm18797,chrY,2078595,2085281,+
lENSMUSG00000099490,ENSMUSG00000099490,Gm18802,chr1,58630374,58637344,+
lENSMUSG00000107819,ENSMUSG00000107819,Gm18862,chr6,86351850,86352984,+
lENSMUSG00000092429,ENSMUSG00000092429,Gm18958,chr7,84801033,84803163,+
lENSMUSG00000100065,ENSMUSG00000100065,Gm18969,chr1,101753813,101754543,-
lENSMUSG00000107873,ENSMUSG00000107873,Gm19065,chr6,128208118,128211644,+
lENSMUSG00000100020,ENSMUSG00000100020,Gm19086,chr1,112151088,112151753,+
lENSMUSG00000106207,ENSMUSG00000106207,Gm19184,chr3,140169283,140170211,+
lENSMUSG00000105696,ENSMUSG00000105696,Gm19211,chr3,98522740,98526690,-
lENSMUSG00000107758,ENSMUSG00000107758,Gm19253,chr6,49071629,49071936,+
lENSMUSG00000107230,ENSMUSG00000107230,Gm19265,chr6,85961622,86001926,+
lENSMUSG00000107509,ENSMUSG00000107509,Gm19273,chr6,86372537,86375285,-
lENSMUSG00000105240,ENSMUSG00000105240,Gm19418,chr5,87207116,87218111,-
lENSMUSG00000108239,ENSMUSG00000108239,Gm19434,chr6,135188479,135194960,+
lENSMUSG00000101693,ENSMUSG00000101693,Gm19461,chr1,133250397,133269808,-
lENSMUSG00000100551,ENSMUSG00000100551,Gm19503,chr1,151520446,151520687,-
lENSMUSG00000099094,ENSMUSG00000099094,Gm19569,chr9,77544958,77546467,+
lENSMUSG00000101942,ENSMUSG00000101942,Gm19582,chr1,87853346,87854299,-
lENSMUSG00000107192,ENSMUSG00000107192,Gm19583,chr5,75110320,75147107,+
lENSMUSG00000099373,ENSMUSG00000099373,Gm19667,chr9,105470519,105480194,+
lENSMUSG00000073902,ENSMUSG00000073902,Gm1966,chr7,106596742,106604035,-
lENSMUSG00000070960,ENSMUSG00000070960,Gm19680,chr1,31615148,31616661,+
lENSMUSG00000097113,ENSMUSG00000097113,Gm19705,chr1,136670768,136690804,+
lENSMUSG00000105296,ENSMUSG00000105296,Gm19708,chr3,138000938,138016044,+
lENSMUSG00000105552,ENSMUSG00000105552,Gm19710,chr3,89998759,90021445,+
lENSMUSG00000107317,ENSMUSG00000107317,Gm19719,chr5,149282751,149287868,-
lENSMUSG00000100706,ENSMUSG00000100706,Gm19744,chr8,48843664,48869901,+
lENSMUSG00000108237,ENSMUSG00000108237,Gm19757,chr6,105481265,105492668,-
lENSMUSG00000096724,ENSMUSG00000096724,Gm1989,chrX,25359127,25380281,-
lENSMUSG00000108190,ENSMUSG00000108190,Gm19902,chr6,43264541,43265855,-
lENSMUSG00000102331,ENSMUSG00000102331,Gm19938,chr1,3647308,3658904,-
lENSMUSG00000097640,ENSMUSG00000097640,Gm20033,chr5,64708206,64804117,-
lENSMUSG00000104161,ENSMUSG00000104161,Gm20089,chr3,51980940,51990075,+
lENSMUSG00000100684,ENSMUSG00000100684,Gm20268,chr1,101155808,101175202,+
lENSMUSG00000092551,ENSMUSG00000092551,Gm20287,chr7,9407311,9432927,-
lENSMUSG00000107412,ENSMUSG00000107412,Gm20383,chr6,81984320,81992413,+
lENSMUSG00000092504,ENSMUSG00000092504,Gm20396,chr9,117402978,117404342,+
lENSMUSG00000085354,ENSMUSG00000085354,Gm2044,chr7,139957004,139958039,-
lENSMUSG00000092503,ENSMUSG00000092503,Gm20484,chr5,101599313,101602375,+
lENSMUSG00000107314,ENSMUSG00000107314,Gm20488,chr5,149368475,149430682,+
lENSMUSG00000102679,ENSMUSG00000102679,Gm20557,chr3,49325679,49367359,+
lENSMUSG00000106734,ENSMUSG00000106734,Gm20559,chr6,3333193,3346128,-
lENSMUSG00000093577,ENSMUSG00000093577,Gm20632,chr3,96239392,96241819,+
lENSMUSG00000070392,ENSMUSG00000070392,Gm20634,chr3,96245553,96248509,+
lENSMUSG00000093590,ENSMUSG00000093590,Gm20643,chr9,105208195,105211863,+
lENSMUSG00000093662,ENSMUSG00000093662,Gm20649,chr9,74848462,74891476,+
lENSMUSG00000093768,ENSMUSG00000093768,Gm20650,chr7,126891621,126897236,+
lENSMUSG00000093390,ENSMUSG00000093390,Gm20652,chr3,88616456,88621061,-
lENSMUSG00000093671,ENSMUSG00000093671,Gm20656,chr3,64447966,64460095,+
lENSMUSG00000093378,ENSMUSG00000093378,Gm20663,chr7,105901567,106093337,+
lENSMUSG00000108620,ENSMUSG00000108620,Gm20670,chr7,64057601,64062958,+
lENSMUSG00000093730,ENSMUSG00000093730,Gm20690,chr3,68901829,68902144,+
lENSMUSG00000093505,ENSMUSG00000093505,Gm20691,chr3,68903819,68904152,-
lENSMUSG00000104117,ENSMUSG00000104117,Gm20743,chr1,164863132,164936775,+
lENSMUSG00000104401,ENSMUSG00000104401,Gm20750,chr3,52906755,52927666,-
lENSMUSG00000101583,ENSMUSG00000101583,Gm20753,chr1,106152624,106171524,-
lENSMUSG00000103428,ENSMUSG00000103428,Gm20754,chr3,73066315,73594830,+
lENSMUSG00000106461,ENSMUSG00000106461,Gm20755,chr3,37898812,37992728,+
lENSMUSG00000106799,ENSMUSG00000106799,Gm20756,chr6,25931425,25977227,+
lENSMUSG00000093800,ENSMUSG00000093800,Gm20796,chr8,20882362,20888200,-
lENSMUSG00000099718,ENSMUSG00000099718,Gm2087,chr9,83431546,83454573,+
lENSMUSG00000098212,ENSMUSG00000098212,Gm20997,chr6,130483188,130503581,-
lENSMUSG00000105246,ENSMUSG00000105246,Gm21043,chr5,87603701,87605616,+
lENSMUSG00000106397,ENSMUSG00000106397,Gm21049,chr5,87376157,87379920,-
lENSMUSG00000100155,ENSMUSG00000100155,Gm2109,chr9,83691474,83693223,+
lENSMUSG00000097789,ENSMUSG00000097789,Gm2115,chr7,84528953,84583531,+
lENSMUSG00000106740,ENSMUSG00000106740,Gm21221,chr5,149801989,149811751,-
lENSMUSG00000094233,ENSMUSG00000094233,Gm21276,chr7,38763033,38768184,-
lENSMUSG00000099871,ENSMUSG00000099871,Gm21742,chrY,90837412,90844040,+
lENSMUSG00000096401,ENSMUSG00000096401,Gm21811,chr8,20136501,20151665,+
lENSMUSG00000094230,ENSMUSG00000094230,Gm21847,chr5,15516488,15656679,+
lENSMUSG00000095134,ENSMUSG00000095134,Gm21857,chrY,90753056,90763485,+
lENSMUSG00000094365,ENSMUSG00000094365,Gm21982,chr7,30641000,30664937,-
lENSMUSG00000105999,ENSMUSG00000105999,Gm2213,chr5,29807470,29808158,-
lENSMUSG00000084363,ENSMUSG00000084363,Gm2288,chrX,34872454,34893495,-
lENSMUSG00000043903,ENSMUSG00000043903,Gm22,chr8,122258619,122272650,+
lENSMUSG00000095899,ENSMUSG00000095899,Gm2318,chrX,35206436,35227650,-
lENSMUSG00000089700,ENSMUSG00000089700,Gm2343,chr1,163729568,163730610,+
lENSMUSG00000099930,ENSMUSG00000099930,Gm2396,chr9,88878993,88937342,-
lENSMUSG00000097223,ENSMUSG00000097223,Gm2449,chr9,119887448,119894863,-
lENSMUSG00000102909,ENSMUSG00000102909,Gm2453,chr1,167285067,167289856,+
lENSMUSG00000102215,ENSMUSG00000102215,Gm2464,chr3,13470438,13471829,-
lENSMUSG00000106555,ENSMUSG00000106555,Gm2479,chr5,123007298,123015080,-
lENSMUSG00000105113,ENSMUSG00000105113,Gm2622,chr3,56828316,56828787,-
lENSMUSG00000097155,ENSMUSG00000097155,Gm26511,chr9,21717615,21723450,-
lENSMUSG00000097585,ENSMUSG00000097585,Gm26529,chr7,89980722,90049069,+
lENSMUSG00000097296,ENSMUSG00000097296,Gm26532,chr8,84208919,84209609,+
lENSMUSG00000097809,ENSMUSG00000097809,Gm26554,chr7,29853084,29858990,+
lENSMUSG00000097029,ENSMUSG00000097029,Gm26560,chr5,38317332,38320897,-
lENSMUSG00000097315,ENSMUSG00000097315,Gm26568,chr1,136216073,136225071,+
lENSMUSG00000097472,ENSMUSG00000097472,Gm26586,chr8,72137388,72140820,-
lENSMUSG00000097730,ENSMUSG00000097730,Gm26588,chr6,88716421,88725860,-
lENSMUSG00000097535,ENSMUSG00000097535,Gm26592,chr9,21034289,21037782,-
lENSMUSG00000097189,ENSMUSG00000097189,Gm26594,chr3,95855965,95861485,+
lENSMUSG00000097226,ENSMUSG00000097226,Gm26600,chr7,19770610,19775403,+
lENSMUSG00000097079,ENSMUSG00000097079,Gm26604,chr7,29071602,29081142,+
lENSMUSG00000097677,ENSMUSG00000097677,Gm26611,chr9,88859010,88883554,+
lENSMUSG00000097137,ENSMUSG00000097137,Gm26627,chr6,29507724,29509698,+
lENSMUSG00000097133,ENSMUSG00000097133,Gm26628,chr6,71961144,71963775,-
lENSMUSG00000097445,ENSMUSG00000097445,Gm26631,chr9,57531286,57537629,-
lENSMUSG00000097442,ENSMUSG00000097442,Gm26632,chr8,33813202,33833094,+
lENSMUSG00000097441,ENSMUSG00000097441,Gm26633,chr7,79018052,79053323,-
lENSMUSG00000097763,ENSMUSG00000097763,Gm26636,chr6,87908842,87914459,-
lENSMUSG00000097569,ENSMUSG00000097569,Gm26640,chr6,72953235,72957247,+
lENSMUSG00000097680,ENSMUSG00000097680,Gm26642,chr1,135248560,135266443,+
lENSMUSG00000097685,ENSMUSG00000097685,Gm26646,chr7,79916936,79920641,+
lENSMUSG00000097275,ENSMUSG00000097275,Gm26648,chr5,24696901,24704690,-
lENSMUSG00000097497,ENSMUSG00000097497,Gm26652,chrX,19224788,19237856,-
lENSMUSG00000097496,ENSMUSG00000097496,Gm26653,chr6,136173060,136175664,+
lENSMUSG00000097196,ENSMUSG00000097196,Gm26665,chr1,166002959,166038256,+
lENSMUSG00000097416,ENSMUSG00000097416,Gm26670,chr1,191986831,191990138,-
lENSMUSG00000097339,ENSMUSG00000097339,Gm26671,chr3,57612696,57625824,-
lENSMUSG00000097596,ENSMUSG00000097596,Gm26673,chr6,126718683,126741601,+
lENSMUSG00000097281,ENSMUSG00000097281,Gm26685,chr1,164503308,164514882,+
lENSMUSG00000097283,ENSMUSG00000097283,Gm26686,chr1,128770598,128774421,-
lENSMUSG00000097911,ENSMUSG00000097911,Gm26691,chr3,133830667,134240641,-
lENSMUSG00000097035,ENSMUSG00000097035,Gm26692,chr5,107659460,107688010,-
lENSMUSG00000097877,ENSMUSG00000097877,Gm26703,chr5,104109216,104119687,+
lENSMUSG00000097015,ENSMUSG00000097015,Gm26705,chr7,99260480,99267218,-
lENSMUSG00000097016,ENSMUSG00000097016,Gm26708,chr7,84152139,84195115,+
lENSMUSG00000097655,ENSMUSG00000097655,Gm26713,chr9,80955435,81203591,+
lENSMUSG00000097654,ENSMUSG00000097654,Gm26714,chr8,24422403,24440008,+
lENSMUSG00000097224,ENSMUSG00000097224,Gm26716,chr4,130824393,130826313,-
lENSMUSG00000097092,ENSMUSG00000097092,Gm26725,chr5,66151211,66174945,+
lENSMUSG00000097110,ENSMUSG00000097110,Gm26726,chrX,73402210,73411436,-
lENSMUSG00000101162,ENSMUSG00000101162,Gm26728,chr6,125494423,125509135,+
lENSMUSG00000097467,ENSMUSG00000097467,Gm26737,chr9,44112922,44121960,+
lENSMUSG00000097067,ENSMUSG00000097067,Gm26743,chr2,67677030,67687282,-
lENSMUSG00000097783,ENSMUSG00000097783,Gm26747,chr8,121421237,121428043,+
lENSMUSG00000097548,ENSMUSG00000097548,Gm26748,chr6,99725770,99732553,+
lENSMUSG00000097840,ENSMUSG00000097840,Gm26756,chr5,67427679,67437990,+
lENSMUSG00000097060,ENSMUSG00000097060,Gm26759,chr8,126566969,126590988,+
lENSMUSG00000097253,ENSMUSG00000097253,Gm26770,chr6,128356003,128358837,+
lENSMUSG00000097356,ENSMUSG00000097356,Gm26774,chr6,6952169,6955900,-
lENSMUSG00000097433,ENSMUSG00000097433,Gm26781,chr1,136259406,136274406,+
lENSMUSG00000097435,ENSMUSG00000097435,Gm26783,chr1,134642253,134646520,-
lENSMUSG00000096999,ENSMUSG00000096999,Gm26793,chr7,144894559,144897461,-
lENSMUSG00000097776,ENSMUSG00000097776,Gm26795,chr8,28593504,28595599,+
lENSMUSG00000097892,ENSMUSG00000097892,Gm26801,chr1,177428337,177443270,-
lENSMUSG00000097266,ENSMUSG00000097266,Gm26802,chr7,19298259,19300770,-
lENSMUSG00000097268,ENSMUSG00000097268,Gm26805,chr1,37865298,37871388,+
lENSMUSG00000097484,ENSMUSG00000097484,Gm26807,chr6,40203297,40209259,-
lENSMUSG00000097817,ENSMUSG00000097817,Gm26810,chr7,30193953,30200889,+
lENSMUSG00000097816,ENSMUSG00000097816,Gm26811,chr6,89304629,89327621,+
lENSMUSG00000097812,ENSMUSG00000097812,Gm26812,chr8,121850193,121860621,+
lENSMUSG00000097031,ENSMUSG00000097031,Gm26820,chr3,134462086,134630765,-
lENSMUSG00000097635,ENSMUSG00000097635,Gm26826,chr6,122813618,122820614,-
lENSMUSG00000097634,ENSMUSG00000097634,Gm26827,chr7,66109514,66173121,-
lENSMUSG00000097409,ENSMUSG00000097409,Gm26832,chr8,110265247,110267462,-
lENSMUSG00000097406,ENSMUSG00000097406,Gm26833,chr6,39871531,39871971,-
lENSMUSG00000097520,ENSMUSG00000097520,Gm26843,chr8,93750146,93813722,-
lENSMUSG00000097724,ENSMUSG00000097724,Gm26850,chr3,63963632,63968659,+
lENSMUSG00000097231,ENSMUSG00000097231,Gm26852,chr7,19382219,19392718,-
lENSMUSG00000097644,ENSMUSG00000097644,Gm26862,chr7,93006981,93104789,+
lENSMUSG00000097311,ENSMUSG00000097311,Gm26871,chr3,118430323,118530022,+
lENSMUSG00000097089,ENSMUSG00000097089,Gm26879,chr1,192092354,192099628,+
lENSMUSG00000097120,ENSMUSG00000097120,Gm26887,chr8,84192773,84197667,-
lENSMUSG00000097455,ENSMUSG00000097455,Gm26891,chr7,27927723,27931003,+
lENSMUSG00000097797,ENSMUSG00000097797,Gm26901,chr1,7349405,7397869,-
lENSMUSG00000097836,ENSMUSG00000097836,Gm26903,chr9,75897842,76015192,-
lENSMUSG00000097834,ENSMUSG00000097834,Gm26911,chr6,101198568,101220141,+
lENSMUSG00000097976,ENSMUSG00000097976,Gm26918,chr5,14520672,14539852,-
